symbol,trade_date,price,health_group,health_score,health_rank,rsi14,rsi_slope,rs5,rs10,rs_spread,ema9,ma20,ema9_ma20_slope,ema9_ma20_slope_change,price_vs_ema9_pct,price_vs_ma20_pct,obv_status,volume,vol_ma20,volume_ratio20,dist_from_ema9_pct,near_bottom_20_pct,near_bottom_60_pct,dist_high20,green2,early,pull,group,sector,market_score,market_regime,dryup,obv,volume_ratio,t3_return_pct,t5_return_pct,t10_return_pct,t3_max_gain_pct,t5_max_gain_pct,t10_max_gain_pct,t3_max_drawdown_pct,t5_max_drawdown_pct,t10_max_drawdown_pct,panel_source,obv_green,weekday,is_weekend,indicators_ok,is_trading_session,market_real_hist,market_forecast_hist,xs_median_ret_proxy,xs_median_rs10,xs_median_rsi,xs_median_dd20,xs_pct_nb20_le2,xs_pct_slope_pos,xs_pct_rsi_gt50,xs_pct_obv_green,xs_median_price,sync_bottom,sync_rebound,sess_i,price_lag1,price_lag2,price_lag3,rsi14_lag1,rsi14_lag2,rsi14_lag3,rsi_slope_lag1,rsi_slope_lag2,rsi_slope_lag3,rs5_lag1,rs5_lag2,rs5_lag3,rs10_lag1,rs10_lag2,rs10_lag3,rs_spread_lag1,rs_spread_lag2,rs_spread_lag3,ema9_ma20_slope_lag1,ema9_ma20_slope_lag2,ema9_ma20_slope_lag3,ema9_ma20_slope_change_lag1,ema9_ma20_slope_change_lag2,ema9_ma20_slope_change_lag3,price_vs_ema9_pct_lag1,price_vs_ema9_pct_lag2,price_vs_ema9_pct_lag3,price_vs_ma20_pct_lag1,price_vs_ma20_pct_lag2,price_vs_ma20_pct_lag3,volume_ratio20_lag1,volume_ratio20_lag2,volume_ratio20_lag3,near_bottom_20_pct_lag1,near_bottom_20_pct_lag2,near_bottom_20_pct_lag3,near_bottom_60_pct_lag1,near_bottom_60_pct_lag2,near_bottom_60_pct_lag3,dist_high20_lag1,dist_high20_lag2,dist_high20_lag3,health_score_lag1,health_score_lag2,health_score_lag3,obv_green_lag1,obv_green_lag2,obv_green_lag3,xs_pct_nb20_le2_lag1,xs_pct_nb20_le2_lag2,xs_pct_nb20_le2_lag3,xs_pct_slope_pos_lag1,xs_pct_slope_pos_lag2,xs_pct_slope_pos_lag3,market_real_hist_lag1,market_real_hist_lag2,market_real_hist_lag3,at_nb20_low,at_nb20_low_lag1,at_nb20_low_lag2,at_nb20_low_lag3,was_nb20_low_l3,days_since_nb20_low,rollmin5,at_rollmin5,px_chg1,up1,up1_lag1,up1_lag2,consec_up2,consec_up3,ret_t3,mfe_t3,mae_t3,ret_t5,mfe_t5,mae_t5,ret_t10,mfe_t10,mae_t10,ret_t15,mfe_t15,mae_t15,ret_t20,mfe_t20,mae_t20,xs_median_ret_t3,exret_t3,xs_median_ret_t5,exret_t5,xs_median_ret_t10,exret_t10,episode,in_july_cluster,split
CTG,2026-08-14,31450.0,⚠️ YẾU DẦN,47.5,3.0,47.89,-8.18,-3.23,2.11,-5.34,31810.89,30832.95,3.17,0.07,-1.134485705995647,2.0012681238739782,🔴,10535218.0,9347306.0,1.1270860288515214,-1.13,9.39,9.39,-4.7,False,False,False,MUA EARLY,,5.7,🔴 Forecast rủi ro,False,363111382.0,,-1.4308426073131986,2.225755166931642,,0.3179650238473774,2.225755166931642,,-1.4308426073131986,-1.4308426073131986,,pattern_lifecycle,False,Friday,False,True,True,,,-0.445,1.8250000000000002,45.015,-6.475,0.14788732394366197,0.852112676056338,0.3028169014084507,0.3732394366197183,21875.0,False,True,16,32150.0,32200.0,32250.0,54.59,55.1,55.62,-6.51,-3.95,5.98,2.55,1.1,1.26,5.58,9.71,11.21,-3.03,-8.610000000000001,-9.95,3.45,3.31,3.08,0.76,1.47,2.32,0.7801922879799417,1.1341789867674423,1.6106148907284237,4.259731583888549,4.47947643452431,4.741799285482307,1.0181093939440615,0.8430146689707261,0.8435600653914068,11.83,12.0,12.17,11.83,12.0,12.17,-2.58,-2.42,-2.27,56.9,73.3,79.4,False,True,True,0.06338028169014084,0.04225352112676056,0.04225352112676056,0.8380281690140845,0.7887323943661971,0.6338028169014085,,9.0,8.5,False,False,False,False,False,,31450.0,True,-2.1772939346811793,False,False,False,False,False,-1.4308426073131986,0.31796502384737746,-1.4308426073131986,2.225755166931642,2.225755166931642,-1.4308426073131986,,2.225755166931642,-1.4308426073131986,,2.225755166931642,-1.4308426073131986,,2.225755166931642,-1.4308426073131986,-0.7678637087878415,-0.6629788985253571,1.85185185185186,0.37390331507978214,,,E3_MID_AUG,False,HOLDOUT
CTG,2026-08-17,31500.0,⚠️ YẾU DẦN,42.6,3.0,48.37,-6.72,-3.96,-0.94,-3.02,31748.71,30891.45,2.78,-0.53,-0.7833704109552753,1.9699625624566064,🔴,4270400.0,8861600.0,0.4818994312539496,-0.78,9.57,9.57,-4.55,False,False,False,THEO DÕI,,6.2,🔴 Forecast rủi ro,False,369997100.0,,-0.3174603174603163,,,0.1587301587301581,,,-1.5873015873015928,,,pattern_lifecycle,False,Monday,False,True,True,,,-1.92,0.0,45.925,-6.18,0.14084507042253522,0.8098591549295775,0.31690140845070425,0.4507042253521127,21550.0,False,True,17,31450.0,32150.0,32200.0,47.89,54.59,55.1,-8.18,-6.51,-3.95,-3.23,2.55,1.1,2.11,5.58,9.71,-5.34,-3.03,-8.610000000000001,3.17,3.45,3.31,0.07,0.76,1.47,-1.134485705995647,0.7801922879799417,1.1341789867674423,2.0012681238739782,4.259731583888549,4.47947643452431,1.1270860288515214,1.0181093939440615,0.8430146689707261,9.39,11.83,12.0,9.39,11.83,12.0,-4.7,-2.58,-2.42,47.5,56.9,73.3,False,False,True,0.14788732394366197,0.06338028169014084,0.04225352112676056,0.852112676056338,0.8380281690140845,0.7887323943661971,,,9.0,False,False,False,False,False,,31450.0,True,0.15898251192367763,True,False,False,False,False,-0.31746031746031633,0.15873015873015817,-1.5873015873015928,,2.063492063492056,-1.5873015873015928,,2.063492063492056,-1.5873015873015928,,2.063492063492056,-1.5873015873015928,,2.063492063492056,-1.5873015873015928,-0.7984827234476577,0.48102240598734136,,,,,E4_LATE_AUG,False,HOLDOUT
CTG,2026-08-18,31550.0,🟡 TRUNG TÍNH,62.1,1.0,48.89,-5.7,-2.32,-0.94,-1.38,31708.97,30947.45,2.46,-0.99,-0.5013407877960119,1.947010173697672,🟢,5208719.0,8842466.0,0.5890572833415475,-0.5,9.74,9.74,-4.39,False,False,False,MUA EARLY,,5.7,🔴 Forecast rủi ro,False,375205819.0,,1.9017432646592611,,,1.9017432646592611,,,-1.7432646592709933,,,pattern_lifecycle,True,Tuesday,False,True,True,,,-2.35,-1.415,45.144999999999996,-5.355,0.1619718309859155,0.7746478873239436,0.29577464788732394,0.45774647887323944,21675.0,False,True,18,31500.0,31450.0,32150.0,48.37,47.89,54.59,-6.72,-8.18,-6.51,-3.96,-3.23,2.55,-0.94,2.11,5.58,-3.02,-5.34,-3.03,2.78,3.17,3.45,-0.53,0.07,0.76,-0.7833704109552753,-1.134485705995647,0.7801922879799417,1.9699625624566064,2.0012681238739782,4.259731583888549,0.4818994312539496,1.1270860288515214,1.0181093939440615,9.57,9.39,11.83,9.57,9.39,11.83,-4.55,-4.7,-2.58,42.6,47.5,56.9,False,False,False,0.14084507042253522,0.14788732394366197,0.06338028169014084,0.8098591549295775,0.852112676056338,0.8380281690140845,,,,False,False,False,False,False,,31450.0,False,0.15873015873015817,True,True,False,True,False,1.9017432646592614,1.9017432646592614,-1.7432646592709933,,1.9017432646592614,-1.7432646592709933,,1.9017432646592614,-1.7432646592709933,,1.9017432646592614,-1.7432646592709933,,1.9017432646592614,-1.7432646592709933,1.8605053651782666,0.041237899480994766,,,,,E4_LATE_AUG,False,HOLDOUT
CTG,2026-08-19,31000.0,⚠️ YẾU DẦN,40.2,3.0,43.72,-4.16,-3.73,-2.67,-1.06,31567.17,31034.95,1.71,-1.46,-1.7967084157369806,-0.1126149711857094,🔴,5840700.0,8298880.0,0.7037937649417753,-1.8,7.83,7.83,-6.06,False,False,False,TÍCH LŨY,,5.0,🔴 Forecast rủi ro,False,368442800.0,,,,,,,,,,,pattern_history_last,False,Wednesday,False,True,True,5.0,1.2,-2.93,-1.8599999999999999,44.195,-5.765000000000001,0.19718309859154928,0.6971830985915493,0.2605633802816901,0.33098591549295775,21550.0,False,True,19,31550.0,31500.0,31450.0,48.89,48.37,47.89,-5.7,-6.72,-8.18,-2.32,-3.96,-3.23,-0.94,-0.94,2.11,-1.38,-3.02,-5.34,2.46,2.78,3.17,-0.99,-0.53,0.07,-0.5013407877960119,-0.7833704109552753,-1.134485705995647,1.947010173697672,1.9699625624566064,2.0012681238739782,0.5890572833415475,0.4818994312539496,1.1270860288515214,9.74,9.57,9.39,9.74,9.57,9.39,-4.39,-4.55,-4.7,62.1,42.6,47.5,True,False,False,0.1619718309859155,0.14084507042253522,0.14788732394366197,0.7746478873239436,0.8098591549295775,0.852112676056338,,,,False,False,False,False,False,,31000.0,True,-1.7432646592709933,False,True,True,False,False,,3.70967741935484,1.2903225806451646,,3.70967741935484,1.2903225806451646,,3.70967741935484,1.2903225806451646,,3.70967741935484,1.2903225806451646,,3.70967741935484,1.2903225806451646,,,,,,,E4_LATE_AUG,False,HOLDOUT
CTG,2026-08-20,31400.0,🟡 TRUNG TÍNH,61.0,1.0,48.02,-0.35,-2.33,0.16,-2.49,31533.74,31152.45,1.22,-1.55,-0.4241171519775322,0.794640549940695,🟢,4366665.0,7945553.0,0.5495734532259743,-0.42,9.22,9.22,-4.85,False,False,False,MUA EARLY,,5.3,🔴 Forecast rủi ro,False,372809465.0,,,,,,,,,,,pattern_history_last,True,Thursday,False,True,True,5.3,1.1,-1.8050000000000002,-0.755,44.2,-6.005000000000001,0.19718309859154928,0.6619718309859155,0.28169014084507044,0.4084507042253521,21675.0,False,True,20,31000.0,31550.0,31500.0,43.72,48.89,48.37,-4.16,-5.7,-6.72,-3.73,-2.32,-3.96,-2.67,-0.94,-0.94,-1.06,-1.38,-3.02,1.71,2.46,2.78,-1.46,-0.99,-0.53,-1.7967084157369806,-0.5013407877960119,-0.7833704109552753,-0.1126149711857094,1.947010173697672,1.9699625624566064,0.7037937649417753,0.5890572833415475,0.4818994312539496,7.83,9.74,9.57,7.83,9.74,9.57,-6.06,-4.39,-4.55,40.2,62.1,42.6,False,True,False,0.19718309859154928,0.1619718309859155,0.14084507042253522,0.6971830985915493,0.7746478873239436,0.8098591549295775,5.0,,,False,False,False,False,False,,31000.0,False,1.2903225806451646,True,False,True,False,False,,2.3885350318471277,2.3885350318471277,,2.3885350318471277,2.3885350318471277,,2.3885350318471277,2.3885350318471277,,2.3885350318471277,2.3885350318471277,,2.3885350318471277,2.3885350318471277,,,,,,,E4_LATE_AUG,False,HOLDOUT
CTG,2026-08-21,32150.0,🌱 ĐANG HỒI,73.5,0.0,54.97,6.08,2.23,-1.08,3.31,31656.99,31309.95,1.11,-1.35,1.5573495774550803,2.68301290803723,🟢,6435405.0,7807620.0,0.8242466974570996,1.56,11.83,11.83,-2.58,False,False,False,MUA EARLY,,9.0,🔴 Forecast rủi ro,False,377687505.0,,,,,,,,,,,pattern_history_last,True,Friday,False,True,True,9.0,3.8,2.0700000000000003,1.605,51.795,-3.165,0.08450704225352113,0.7183098591549296,0.6126760563380281,0.7816901408450704,22150.0,False,True,21,31400.0,31000.0,31550.0,48.02,43.72,48.89,-0.35,-4.16,-5.7,-2.33,-3.73,-2.32,0.16,-2.67,-0.94,-2.49,-1.06,-1.38,1.22,1.71,2.46,-1.55,-1.46,-0.99,-0.4241171519775322,-1.7967084157369806,-0.5013407877960119,0.794640549940695,-0.1126149711857094,1.947010173697672,0.5495734532259743,0.7037937649417753,0.5890572833415475,9.22,7.83,9.74,9.22,7.83,9.74,-4.85,-6.06,-4.39,61.0,40.2,62.1,True,False,True,0.19718309859154928,0.19718309859154928,0.1619718309859155,0.6619718309859155,0.6971830985915493,0.7746478873239436,5.3,5.0,,False,False,False,False,False,,31000.0,False,2.3885350318471277,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,E4_LATE_AUG,False,HOLDOUT
CTR,2026-07-23,68700.0,⚠️ YẾU DẦN,33.5,3.0,35.08,8.58,-1.86,-8.4,6.54,69636.62,72394.5,-3.81,-1.16,-1.34501071419032,-5.103288233222136,🔴,382700.0,229265.0,1.669247377488932,-1.35,3.46,3.46,-9.46,False,False,False,TÍCH LŨY,,0.7,🔴 Forecast rủi ro,,,,-1.018922852983983,2.620087336244548,8.296943231441055,1.7467248908296984,2.620087336244548,8.296943231441055,-1.018922852983983,-2.183406113537123,-2.183406113537123,pattern_lifecycle,False,Thursday,False,True,True,1.1,0.0,-6.98,-10.39,29.270000000000003,-14.045,0.7253521126760564,0.056338028169014086,0.06338028169014084,0.11267605633802817,21725.0,True,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,False,,,False,False,-2.183406113537123,1.7467248908296984,-2.183406113537123,3.056768558951961,3.056768558951961,-2.183406113537123,12.66375545851528,12.66375545851528,-2.183406113537123,11.79039301310043,12.66375545851528,-2.183406113537123,11.79039301310043,12.66375545851528,-2.183406113537123,-1.8683510638297873,-0.31505504970733567,0.7012045231071795,2.3555640358447816,1.7849390790958708,10.878816379419408,E1_JUL_BOTTOM_BOUNCE,False,DISCOVERY
CTR,2026-07-24,69900.0,🔴 YẾU,42.1,2.0,40.53,14.03,0.58,-5.54,6.12,69897.3,72248.5,-3.25,-0.21,0.0038628101514559,-3.2505865173671378,🔴,167800.0,225570.0,0.7438932482156315,0.0,5.27,5.27,-7.88,False,False,False,THEO DÕI,,1.1,🔴 Forecast rủi ro,,,,-3.862660944206009,1.2875536480686731,5.293276108726763,0.0,1.2875536480686731,6.4377682403433445,-3.862660944206009,-3.862660944206009,-3.862660944206009,pattern_lifecycle,False,Friday,False,True,True,0.7,0.0,-6.605,-9.49,29.85,-14.760000000000002,0.7464788732394366,0.04225352112676056,0.04929577464788732,0.13380281690140844,21425.0,True,False,1,68700.0,,,35.08,,,8.58,,,-1.86,,,-8.4,,,6.54,,,-3.81,,,-1.16,,,-1.34501071419032,,,-5.103288233222136,,,1.669247377488932,,,3.46,,,3.46,,,-9.46,,,33.5,,,False,,,0.7253521126760564,,,0.056338028169014086,,,1.1,,,False,False,False,False,False,,,False,1.7467248908296984,True,False,,False,False,0.8583690987124415,0.8583690987124415,-3.862660944206009,2.8612303290414864,2.8612303290414864,-3.862660944206009,10.014306151645203,10.729613733905573,-3.862660944206009,8.72675250357653,10.729613733905573,-3.862660944206009,10.157367668097272,10.729613733905573,-3.862660944206009,0.10309278350515427,0.7552763152072872,0.7971290650406471,2.0641012640008394,3.9000760506563537,6.1142301009888484,E1_JUL_BOTTOM_BOUNCE,False,DISCOVERY
CTR,2026-07-27,68000.0,⚠️ YẾU DẦN,37.7,3.0,35.27,13.66,-0.87,-7.86,6.99,69517.84,71946.5,-3.38,0.39,-2.183381992305855,-5.48532590188543,🔴,144910.0,228286.0,0.634773923937517,-2.18,2.41,2.41,-10.38,False,False,False,THEO DÕI,,0.6,🔴 Forecast rủi ro,,,,4.117647058823537,5.735294117647061,13.8235294117647,4.117647058823537,5.735294117647061,13.8235294117647,-1.17647058823529,-1.17647058823529,-1.17647058823529,pattern_lifecycle,False,Monday,False,True,True,0.5,0.0,-4.585,-10.04,27.35,-16.045,0.8380281690140845,0.035211267605633804,0.04225352112676056,0.08450704225352113,20850.0,True,False,2,69900.0,68700.0,,40.53,35.08,,14.03,8.58,,0.58,-1.86,,-5.54,-8.4,,6.12,6.54,,-3.25,-3.81,,-0.21,-1.16,,0.0038628101514559,-1.34501071419032,,-3.2505865173671378,-5.103288233222136,,0.7438932482156315,1.669247377488932,,5.27,3.46,,5.27,3.46,,-7.88,-9.46,,42.1,33.5,,False,False,,0.7464788732394366,0.7253521126760564,,0.04225352112676056,0.056338028169014086,,0.7,1.1,,False,False,False,False,False,,68000.0,True,-2.7181688125894166,False,True,False,False,False,4.117647058823537,4.117647058823537,-1.17647058823529,9.411764705882364,9.411764705882364,-1.17647058823529,11.176470588235299,13.823529411764701,-1.17647058823529,12.941176470588234,13.823529411764701,-1.17647058823529,,13.823529411764701,-1.17647058823529,3.385855324723941,0.7317917340995961,5.749075886062194,3.66268881982017,7.57273109564951,3.603739492585789,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
CTR,2026-07-28,67200.0,⚠️ YẾU DẦN,31.1,3.0,33.32,-7.51,-2.04,-7.31,5.27,69054.27,71587.0,-3.54,-0.0,-2.685235829732191,-6.128207635464545,🔴,296700.0,234145.0,1.2671635097909415,-2.69,1.2,1.2,-11.44,False,False,False,TÍCH LŨY,,0.9,🔴 Forecast rủi ro,,,,6.994047619047628,6.994047619047628,14.434523809523814,6.994047619047628,6.994047619047628,15.17857142857142,4.910714285714279,4.910714285714279,4.910714285714279,pattern_lifecycle,False,Tuesday,False,True,True,1.2,0.0,-3.33,-9.940000000000001,31.005000000000003,-15.54,0.5492957746478874,0.035211267605633804,0.04225352112676056,0.176056338028169,21050.0,True,False,3,68000.0,69900.0,68700.0,35.27,40.53,35.08,13.66,14.03,8.58,-0.87,0.58,-1.86,-7.86,-5.54,-8.4,6.99,6.12,6.54,-3.38,-3.25,-3.81,0.39,-0.21,-1.16,-2.183381992305855,0.0038628101514559,-1.34501071419032,-5.48532590188543,-3.2505865173671378,-5.103288233222136,0.634773923937517,0.7438932482156315,1.669247377488932,2.41,5.27,3.46,2.41,5.27,3.46,-10.38,-7.88,-9.46,37.7,42.1,33.5,False,False,False,0.8380281690140845,0.7464788732394366,0.7253521126760564,0.035211267605633804,0.04225352112676056,0.056338028169014086,0.5,0.7,1.1,False,False,False,False,False,,67200.0,True,-1.17647058823529,False,False,True,False,False,6.9940476190476275,6.9940476190476275,4.910714285714279,9.523809523809534,10.71428571428572,4.910714285714279,12.351190476190466,15.17857142857142,4.910714285714279,14.732142857142861,15.17857142857142,4.910714285714279,,15.17857142857142,4.910714285714279,2.16152177540464,4.832525843642987,5.451694195633716,4.072115328175818,6.068955967875944,6.282234508314522,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
CTR,2026-07-29,70500.0,🟡 TRUNG TÍNH,66.4,1.0,45.7,5.18,6.17,0.71,5.46,69631.42,71434.5,-2.52,0.73,1.2473966493861566,-1.308191420112126,🟢,404200.0,245050.0,1.6494592940216282,1.25,6.17,6.17,-7.09,False,False,False,MUA EARLY,,2.7,🔴 Forecast rủi ro,,,,1.9858156028368823,5.531914893617018,9.219858156028373,1.9858156028368823,5.531914893617018,9.787234042553196,0.4255319148936065,0.4255319148936065,0.4255319148936065,pattern_lifecycle,True,Wednesday,False,True,True,2.1,0.0,0.725,-5.58,37.644999999999996,-12.41,0.21830985915492956,0.035211267605633804,0.1267605633802817,0.47183098591549294,21575.0,False,False,4,67200.0,68000.0,69900.0,33.32,35.27,40.53,-7.51,13.66,14.03,-2.04,-0.87,0.58,-7.31,-7.86,-5.54,5.27,6.99,6.12,-3.54,-3.38,-3.25,-0.0,0.39,-0.21,-2.685235829732191,-2.183381992305855,0.0038628101514559,-6.128207635464545,-5.48532590188543,-3.2505865173671378,1.2671635097909415,0.634773923937517,0.7438932482156315,1.2,2.41,5.27,1.2,2.41,5.27,-11.44,-10.38,-7.88,31.1,37.7,42.1,False,False,False,0.5492957746478874,0.8380281690140845,0.7464788732394366,0.035211267605633804,0.035211267605633804,0.04225352112676056,1.2,0.5,0.7,False,False,False,False,False,,67200.0,False,4.910714285714279,True,False,False,False,False,5.531914893617018,5.531914893617018,0.42553191489360653,7.5177304964539005,7.5177304964539005,0.42553191489360653,8.51063829787233,9.787234042553195,0.42553191489360653,8.51063829787233,9.787234042553195,0.42553191489360653,,9.787234042553195,0.42553191489360653,2.1839542122703115,3.3479606813467067,1.5686515748031482,5.949078921650752,3.8113652868554837,4.699273011016846,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
CTR,2026-07-30,70800.0,🌱 ĐANG HỒI,68.0,0.0,47.24,11.97,1.14,1.14,0.0,69625.13,71136.5,-2.12,1.25,1.6874223430534352,-0.4730342369950735,🟢,251800.0,250920.0,1.0035070938944683,1.69,6.63,6.63,-6.69,False,False,False,MUA EARLY,,3.8,🔴 Forecast rủi ro,,,,1.5536723163841917,3.9548022598870025,6.779661016949157,1.5536723163841917,5.084745762711873,9.322033898305085,1.5536723163841917,1.5536723163841917,1.5536723163841917,pattern_lifecycle,True,Thursday,False,True,True,4.3,0.0,0.0,-5.55,39.989999999999995,-11.72,0.14084507042253522,0.04929577464788732,0.14788732394366197,0.6619718309859155,21550.0,False,False,5,70500.0,67200.0,68000.0,45.7,33.32,35.27,5.18,-7.51,13.66,6.17,-2.04,-0.87,0.71,-7.31,-7.86,5.46,5.27,6.99,-2.52,-3.54,-3.38,0.73,-0.0,0.39,1.2473966493861566,-2.685235829732191,-2.183381992305855,-1.308191420112126,-6.128207635464545,-5.48532590188543,1.6494592940216282,1.2671635097909415,0.634773923937517,6.17,1.2,2.41,6.17,1.2,2.41,-7.09,-11.44,-10.38,66.4,31.1,37.7,True,False,False,0.21830985915492956,0.5492957746478874,0.8380281690140845,0.035211267605633804,0.035211267605633804,0.035211267605633804,2.1,1.2,0.5,False,False,False,False,False,,67200.0,False,0.42553191489360653,True,True,False,True,False,3.9548022598870025,5.084745762711873,1.5536723163841915,9.322033898305083,9.322033898305083,1.5536723163841915,8.47457627118644,9.322033898305083,1.5536723163841915,8.47457627118644,9.322033898305083,1.5536723163841915,,9.322033898305083,1.5536723163841915,2.5807525807525766,1.3740496791344259,1.7858767858767943,7.536157112428288,2.115308933490756,6.359267337695684,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
CTR,2026-07-31,71900.0,🌱 ĐANG HỒI,72.0,0.0,51.2,11.5,2.86,3.45,-0.5900000000000003,70112.11,70978.5,-1.22,1.94,2.5500444930269595,1.298280465211299,🟢,246600.0,253460.0,0.9729345853389096,2.55,8.28,8.28,-4.91,False,False,False,MUA EARLY,,3.0,🔴 Forecast rủi ro,False,-9132300.0,,3.477051460361613,5.424200278164126,5.006954102920713,3.477051460361613,5.424200278164126,7.649513212795544,0.0,0.0,0.0,pattern_lifecycle,True,Friday,False,True,True,3.8,0.0,0.795,-5.285,39.625,-12.29,0.20422535211267606,0.08450704225352113,0.15492957746478872,0.4225352112676056,21600.0,False,False,6,70800.0,70500.0,67200.0,47.24,45.7,33.32,11.97,5.18,-7.51,1.14,6.17,-2.04,1.14,0.71,-7.31,0.0,5.46,5.27,-2.12,-2.52,-3.54,1.25,0.73,-0.0,1.6874223430534352,1.2473966493861566,-2.685235829732191,-0.4730342369950735,-1.308191420112126,-6.128207635464545,1.0035070938944683,1.6494592940216282,1.2671635097909415,6.63,6.17,1.2,6.63,6.17,1.2,-6.69,-7.09,-11.44,68.0,66.4,31.1,True,True,False,0.14084507042253522,0.21830985915492956,0.5492957746478874,0.04929577464788732,0.035211267605633804,0.035211267605633804,4.3,2.1,1.2,False,False,False,False,False,,67200.0,False,1.5536723163841915,True,True,True,True,True,5.424200278164126,5.424200278164126,2.364394993045904,6.954102920723226,7.6495132127955445,2.364394993045904,5.702364394993054,7.6495132127955445,2.364394993045904,7.09318497913769,7.6495132127955445,2.364394993045904,,7.6495132127955445,2.364394993045904,1.6730618957091714,3.751138382454955,3.3835016835016885,3.570601237221538,1.7549261083743772,3.9474382866186764,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
CTR,2026-08-03,74400.0,🌱 ĐANG HỒI,75.2,0.0,58.86,19.16,9.41,8.45,0.9600000000000009,70969.69,71018.5,-0.07,2.77,4.8334859571741,4.76143540063505,🟢,455100.0,260145.0,1.7494089834515367,4.83,12.05,12.05,-1.6,False,False,False,MUA EARLY,,5.8,🔴 Forecast rủi ro,False,-8677200.0,,4.0322580645161255,3.4946236559139754,2.1505376344086,4.0322580645161255,4.0322580645161255,4.0322580645161255,-1.0752688172043,-1.0752688172043,-1.0752688172043,pattern_lifecycle,True,Monday,False,True,True,5.8,1.0,6.575,0.855,45.644999999999996,-10.11,0.056338028169014086,0.11971830985915492,0.29577464788732394,0.8028169014084507,22075.0,False,False,7,71900.0,70800.0,70500.0,51.2,47.24,45.7,11.5,11.97,5.18,2.86,1.14,6.17,3.45,1.14,0.71,-0.5900000000000003,0.0,5.46,-1.22,-2.12,-2.52,1.94,1.25,0.73,2.5500444930269595,1.6874223430534352,1.2473966493861566,1.298280465211299,-0.4730342369950735,-1.308191420112126,0.9729345853389096,1.0035070938944683,1.6494592940216282,8.28,6.63,6.17,8.28,6.63,6.17,-4.91,-6.69,-7.09,72.0,68.0,66.4,True,True,True,0.20422535211267606,0.14084507042253522,0.21830985915492956,0.08450704225352113,0.04929577464788732,0.035211267605633804,3.8,4.3,2.1,False,False,False,False,False,,67200.0,False,3.477051460361613,True,True,True,True,True,4.0322580645161255,4.0322580645161255,-1.0752688172043001,1.6129032258064502,4.0322580645161255,-1.0752688172043001,3.2258064516129004,4.0322580645161255,-1.0752688172043001,,4.0322580645161255,-1.0752688172043001,,4.0322580645161255,-1.0752688172043001,-0.19985414983147987,4.232112214347605,1.8686428363847707,-0.2557396105783205,-0.1547987616099089,3.3806052132228093,E2_EARLY_AUG_CONTINUATION,False,DISCOVERY
CTR,2026-08-04,73600.0,🌱 ĐANG HỒI,79.5,0.0,55.94,7.98,6.67,7.29,-0.6200000000000001,71479.75,71005.0,0.67,2.75,2.966224700002451,3.654672206182674,🟢,244400.0,265170.0,0.9216728890900178,2.97,10.84,10.84,-2.66,False,False,False,MUA EARLY,,6.6,🔴 Forecast rủi ro,False,-8921600.0,,4.483695652173902,2.717391304347827,4.347826086956519,5.163043478260865,5.163043478260865,5.163043478260865,2.9891304347826164,2.717391304347827,2.5815217391304435,pattern_lifecycle,True,Tuesday,False,True,True,6.5,1.3,5.335,1.67,46.92,-8.935,0.04225352112676056,0.20422535211267606,0.323943661971831,0.7605633802816901,22225.0,False,False,8,74400.0,71900.0,70800.0,58.86,51.2,47.24,19.16,11.5,11.97,9.41,2.86,1.14,8.45,3.45,1.14,0.9600000000000009,-0.5900000000000003,0.0,-0.07,-1.22,-2.12,2.77,1.94,1.25,4.8334859571741,2.5500444930269595,1.6874223430534352,4.76143540063505,1.298280465211299,-0.4730342369950735,1.7494089834515367,0.9729345853389096,1.0035070938944683,12.05,8.28,6.63,12.05,8.28,6.63,-1.6,-4.91,-6.69,75.2,72.0,68.0,True,True,True,0.056338028169014086,0.20422535211267606,0.14084507042253522,0.11971830985915492,0.08450704225352113,0.04929577464788732,5.8,3.8,4.3,False,False,False,False,False,,70500.0,False,-1.0752688172043001,False,True,True,False,False,4.483695652173902,5.163043478260865,2.9891304347826164,2.5815217391304435,5.163043478260865,2.5815217391304435,4.755434782608692,5.163043478260865,2.5815217391304435,,5.163043478260865,2.5815217391304435,,5.163043478260865,2.5815217391304435,-0.06993006993006867,4.5536257221039715,0.6767880007316651,1.9047337383987784,-2.076438290156102,6.831873072764793,E2_EARLY_AUG_CONTINUATION,False,DISCOVERY
