trade_date,ticker,health_group,health_score,action_group,close,state_streak,state_l1,state_l2,state_l3,state_l4,state_l5,n_state_changes_5,n_prior5_healthy,n_prior5_rat_yeu,n_prior5_yeu_dan,prev_was_dang_hoi,prev_was_healthy,traj3,rs5,rs10,rsi14,rs5_chg_1,rs5_chg_3,rs5_chg_5,rs10_chg_1,rs10_chg_3,rs10_chg_5,rsi14_chg_1,rsi14_chg_3,rsi14_chg_5,rs5_pct,rs10_pct,rsi14_pct,rs10_minus_rs5_pct,rs5_rank_drop_3,rs5_rank_drop_5,rs10_rank_drop_3,rs10_rank_drop_5,dd5,dd10,dist_ema9,dist_ma20,volume,volume_ratio20,vol_vs_prior,obv,obv_chg_1,obv_chg_3,obv_chg_5,obv_dir_1,market_real,market_regime,vnindex_daily_return_pct,episode_id,iso_week,mature_T3,mature_T5,mature_T10,ret_T3,ret_T5,ret_T10,t5_label_eligible,n_mature_T5_date,T5_TOP10,T5_TOP20,T5_BOTTOM20,clean_T3_status,clean_T5_status,clean_T10_status,pct_DANG_HOI,pct_TRUNG_TINH,pct_YEU,pct_YEU_DAN,pct_RAT_YEU,pct_weak3,pct_YEU_DAN_chg_d1,pct_weak3_chg_d1,hhi,dominant_state
2026-08-03,OIL,🟡 TRUNG TÍNH,58.4,MUA EARLY,13100.0,1,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,⚠️ YẾU DẦN,2.0,2.0,0.0,3.0,0.0,0.0,🟡 TRUNG TÍNH>🟡 TRUNG TÍNH>⚠️ YẾU DẦN,1.55,-5.07,44.18,3.8099999999999996,0.010000000000000009,8.07,2.7299999999999995,2.62,4.08,1.5499999999999972,-0.39000000000000057,4.200000000000003,0.15492957746478872,0.14084507042253522,0.44366197183098594,-0.014084507042253502,0.4225352112676056,0.5316901408450704,0.2676056338028169,0.4154929577464789,-2.238805970149249,-2.238805970149249,-0.9392621563027116,-3.1781226903178084,1148300.0,0.6361103263368398,0.9653635981504834,89998400.0,1148300.0,,,1.0,,🔴 Forecast rủi ro,,1,2026-W32,True,True,True,-1.526717557251911,5.343511450381677,0.7633587786259444,True,142,False,True,False,MATURE,MATURE,MATURE,45.07042253521127,35.91549295774648,11.267605633802818,7.042253521126761,0.7042253521126761,19.014084507042256,-27.464788732394368,-38.73239436619718,0.3498313826621703,🌱 ĐANG HỒI
2026-08-04,OIL,⚠️ YẾU DẦN,50.5,THEO DÕI,13000.0,1,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,3.0,3.0,0.0,2.0,0.0,1.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>🟡 TRUNG TÍNH,0.0,-1.52,42.93,-1.55,-0.75,1.52,3.5500000000000003,6.07,10.64,-1.25,-4.590000000000003,1.4099999999999966,0.09507042253521127,0.15492957746478872,0.2746478873239437,0.059859154929577454,0.4823943661971831,0.5915492957746479,0.2183098591549296,0.2535211267605634,-2.985074626865669,-2.985074626865669,-1.360990699858955,-4.023624953857508,745900.0,0.4138416981990479,0.6495689279804929,89252500.0,-745900.0,,,-1.0,,🔴 Forecast rủi ro,,1,2026-W32,True,True,True,4.615384615384621,3.076923076923066,3.846153846153855,True,142,False,True,False,MATURE,MATURE,MATURE,50.0,26.056338028169012,13.380281690140844,9.859154929577464,0.7042253521126761,23.943661971830984,2.816901408450703,4.9295774647887285,0.3455663558817695,🌱 ĐANG HỒI
2026-08-05,OIL,🟡 TRUNG TÍNH,54.5,THEO DÕI,13000.0,1,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,3.0,3.0,0.0,2.0,0.0,0.0,⚠️ YẾU DẦN>🟡 TRUNG TÍNH>⚠️ YẾU DẦN,-1.52,0.0,42.93,-1.52,0.7399999999999998,-3.06,1.52,7.8,7.69,0.0,0.29999999999999716,-1.6400000000000006,0.056338028169014086,0.2711267605633803,0.4225352112676056,0.21478873239436622,0.1267605633802817,0.5211267605633803,0.03169014084507038,0.13732394366197181,-2.985074626865669,-2.985074626865669,-1.0917944230988683,-3.9172209903917232,1378800.0,0.7804314787614302,1.8485051615498056,89252500.0,0.0,402400.0,,0.0,,🔴 Forecast rủi ro,,1,2026-W32,True,True,True,6.153846153846154,3.076923076923066,3.076923076923066,True,142,False,False,False,MATURE,MATURE,MATURE,40.845070422535215,21.12676056338028,25.352112676056336,11.971830985915492,0.7042253521126761,38.028169014084504,2.112676056338028,14.08450704225352,0.2901210077365603,🌱 ĐANG HỒI
2026-08-06,OIL,⚠️ YẾU DẦN,29.4,THEO DÕI,12900.0,1,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,4.0,3.0,0.0,2.0,0.0,1.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>🟡 TRUNG TÍNH,-3.73,-3.01,41.57,-2.21,-5.28,-4.48,-3.01,2.0600000000000005,4.58,-1.3599999999999994,-2.6099999999999994,-5.950000000000003,0.035211267605633804,0.13380281690140844,0.3028169014084507,0.09859154929577463,0.11971830985915491,0.5422535211267606,0.13732394366197187,0.23943661971830987,-3.731343283582089,-3.731343283582089,-1.4876134037938638,-4.338153503893216,466200.0,0.2916292642647808,0.3381201044386423,88786300.0,-466200.0,-1212100.0,,-1.0,,🔴 Forecast rủi ro,,1,2026-W32,True,True,True,3.875968992248069,2.3255813953488413,3.100775193798455,True,142,False,False,False,MATURE,MATURE,MATURE,29.577464788732392,29.577464788732392,10.56338028169014,28.169014084507044,2.112676056338028,40.845070422535215,16.19718309859155,2.816901408450711,0.26591946042451897,🌱 ĐANG HỒI
2026-08-07,OIL,🟡 TRUNG TÍNH,64.0,MUA EARLY,13600.0,1,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,4.0,2.0,0.0,3.0,0.0,0.0,⚠️ YẾU DẦN>🟡 TRUNG TÍNH>⚠️ YẾU DẦN,4.62,2.26,52.84,8.35,4.62,6.88,5.27,3.78,10.059999999999999,11.270000000000003,9.910000000000004,10.21,0.6338028169014085,0.3380281690140845,0.6901408450704225,-0.295774647887324,-0.5387323943661972,-0.45070422535211274,-0.06690140845070419,-0.03521126760563381,3.8167938931297662,1.4925373134328401,3.0627834226544026,0.8902077151335286,3260700.0,1.9443069675919025,6.994208494208494,92047000.0,3260700.0,2794500.0,3196900.0,1.0,,🟠 Forecast yếu,,1,2026-W32,True,True,True,-1.4705882352941124,-3.676470588235292,-0.7352941176470562,True,142,False,False,False,MATURE,MATURE,MATURE,50.0,30.985915492957744,9.15492957746479,9.15492957746479,0.7042253521126761,19.014084507042256,-19.014084507042256,-21.83098591549296,0.3628248363419957,🌱 ĐANG HỒI
2026-08-10,OIL,🌱 ĐANG HỒI,74.0,MUA EARLY,13800.0,1,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,4.0,3.0,0.0,2.0,0.0,1.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>🟡 TRUNG TÍNH,5.34,6.98,55.48,0.7199999999999998,6.859999999999999,3.79,4.720000000000001,6.98,12.05,2.6399999999999935,12.549999999999997,11.299999999999997,0.8345070422535211,0.4225352112676056,0.7112676056338029,-0.4119718309859155,-0.20070422535211263,-0.20070422535211263,-0.08450704225352113,-0.08450704225352113,1.4705882352941124,1.4705882352941124,3.629510981348938,2.526002971768193,1535300.0,1.0048991533660816,0.4708498175238446,93582300.0,1535300.0,4329800.0,3583900.0,1.0,,🟠 Forecast yếu,,1,2026-W33,True,True,True,-4.347826086956519,-4.347826086956519,0.0,True,142,False,False,False,MATURE,MATURE,MATURE,52.112676056338024,29.577464788732392,8.450704225352112,9.15492957746479,0.7042253521126761,18.30985915492958,0.0,-0.704225352112676,0.3746280499900813,🌱 ĐANG HỒI
2026-08-11,OIL,🌱 ĐANG HỒI,73.1,MUA EARLY,13400.0,2,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,4.0,3.0,0.0,2.0,1.0,1.0,⚠️ YẾU DẦN>🟡 TRUNG TÍNH>🌱 ĐANG HỒI,3.08,3.08,49.51,-2.26,6.8100000000000005,3.08,-3.9000000000000004,6.09,4.6,-5.969999999999999,7.939999999999998,6.579999999999998,0.7887323943661971,0.176056338028169,0.4859154929577465,-0.6126760563380281,0.045774647887323994,0.045774647887323994,0.24647887323943662,0.24647887323943662,-2.898550724637683,-2.898550724637683,0.4999497500251193,0.0746825989544452,1309000.0,0.9564204011997268,0.8526020973099719,92273300.0,-1309000.0,3487000.0,3020800.0,-1.0,,🔴 Forecast rủi ro,,1,2026-W33,True,True,True,-2.238805970149249,0.746268656716409,2.238805970149249,True,142,False,True,False,MATURE,MATURE,MATURE,58.45070422535211,22.535211267605636,7.042253521126761,11.971830985915492,0.0,19.014084507042252,2.8169014084507022,0.7042253521126725,0.4117238643126364,🌱 ĐANG HỒI
2026-08-12,OIL,🌱 ĐANG HỒI,69.4,MUA EARLY,13400.0,3,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,3.0,4.0,0.0,1.0,1.0,1.0,🟡 TRUNG TÍNH>🌱 ĐANG HỒI>🌱 ĐANG HỒI,3.08,1.52,49.51,0.0,-1.54,4.6,-1.56,-0.7399999999999998,1.52,0.0,-3.3300000000000054,6.579999999999998,0.7394366197183099,0.11971830985915492,0.5,-0.619718309859155,0.09507042253521125,0.09507042253521125,0.3028169014084507,0.3028169014084507,-2.898550724637683,-2.898550724637683,0.3995753247813871,0.4121393780442073,1258900.0,0.9653067718696924,0.9617265087853323,92273300.0,0.0,226300.0,3020800.0,0.0,,🔴 Forecast rủi ro,,1,2026-W33,True,True,True,-1.49253731343284,0.0,2.9850746268656803,True,142,False,True,False,MATURE,MATURE,MATURE,56.33802816901409,21.830985915492956,14.084507042253522,7.746478873239436,0.0,21.83098591549296,-4.225352112676056,2.8169014084507076,0.390894663757191,🌱 ĐANG HỒI
2026-08-13,OIL,🟡 TRUNG TÍNH,63.7,MUA EARLY,13200.0,1,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,2.0,4.0,0.0,1.0,1.0,1.0,🌱 ĐANG HỒI>🌱 ĐANG HỒI>🌱 ĐANG HỒI,2.33,-1.49,46.6,-0.75,-3.01,6.0600000000000005,-3.01,-8.47,1.5199999999999998,-2.9099999999999966,-8.879999999999995,5.030000000000001,0.6690140845070423,0.14084507042253522,0.45774647887323944,-0.528169014084507,0.16549295774647887,0.16549295774647887,0.2816901408450704,0.2816901408450704,-4.347826086956519,-4.347826086956519,-0.8811068877118133,-0.6024096385542133,735900.0,0.6012623322507507,0.5845579474144094,91537400.0,-735900.0,-2044900.0,2751100.0,-1.0,7.0,🟡 TRUNG TÍNH,-1.5709579052407885,1,2026-W33,True,True,True,2.2727272727272707,0.7575757575757569,3.787878787878785,True,142,False,True,False,MATURE,MATURE,MATURE,41.54929577464789,14.084507042253522,20.422535211267608,23.943661971830984,0.0,44.36619718309859,16.197183098591548,22.535211267605632,0.29150962110692324,🌱 ĐANG HỒI
2026-08-14,OIL,⚠️ YẾU DẦN,40.5,TÍCH LŨY,13100.0,1,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,2.0,5.0,0.0,0.0,0.0,1.0,🌱 ĐANG HỒI>🌱 ĐANG HỒI>🟡 TRUNG TÍNH,-3.68,0.77,45.17,-6.01,-6.76,-8.3,2.26,-2.31,-1.4899999999999998,-1.4299999999999997,-4.339999999999996,-7.670000000000002,0.07746478873239436,0.33098591549295775,0.5140845070422535,0.2535211267605634,0.7112676056338028,0.7570422535211268,-0.15492957746478875,0.09154929577464788,-5.072463768115942,-5.072463768115942,-1.3098666779168489,-0.9826152683295564,974500.0,0.7840281912240333,1.3242288354395977,90562900.0,-974500.0,-1710400.0,-1484100.0,-1.0,5.6,🔴 MÙA ĐÔNG,-1.957359945565884,1,2026-W33,True,True,True,2.2900763358778558,3.053435114503822,5.343511450381677,True,142,False,False,False,MATURE,MATURE,MATURE,25.352112676056336,13.380281690140844,14.788732394366196,45.07042253521127,1.4084507042253522,61.26760563380282,21.126760563380287,16.90140845070423,0.3073794881967864,⚠️ YẾU DẦN
2026-08-17,OIL,🟡 TRUNG TÍNH,58.0,MUA EARLY,13200.0,1,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🌱 ĐANG HỒI,2.0,4.0,0.0,1.0,0.0,0.0,🌱 ĐANG HỒI>🟡 TRUNG TÍNH>⚠️ YẾU DẦN,-4.35,0.76,46.92,-0.6699999999999995,-7.43,-9.69,-0.010000000000000009,-0.76,-6.220000000000001,1.75,-2.5899999999999963,-8.559999999999995,0.14084507042253522,0.5985915492957746,0.5704225352112676,0.4577464788732394,0.5985915492957746,0.6936619718309859,-0.2676056338028169,-0.176056338028169,-4.347826086956519,-4.347826086956519,-0.4456565269562285,0.0,654800.0,0.5430284534304172,0.6719343252950231,91217700.0,654800.0,-1055600.0,-2364600.0,1.0,6.2,🟡 TRUNG TÍNH,-0.0202568569460659,1,2026-W34,True,True,True,0.7575757575757569,4.545454545454541,2.2727272727272707,True,142,False,True,False,MATURE,MATURE,MATURE,28.87323943661972,14.084507042253522,4.225352112676056,52.112676056338024,0.7042253521126761,57.04225352112676,7.042253521126753,-4.225352112676063,0.3766117833763142,⚠️ YẾU DẦN
2026-08-18,OIL,🌱 ĐANG HỒI,68.5,MUA EARLY,13500.0,1,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,3.0,4.0,0.0,1.0,0.0,1.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>🟡 TRUNG TÍNH,0.75,3.85,51.89,5.1,-1.58,-2.33,3.09,5.34,0.77,4.969999999999999,5.289999999999999,2.3800000000000026,0.7605633802816901,0.795774647887324,0.7746478873239436,0.03521126760563387,-0.09154929577464788,0.028169014084507005,-0.19718309859154937,-0.19718309859154937,0.746268656716409,-2.1739130434782594,1.4482298411095271,2.156640181611813,2016200.0,1.6937235119435146,3.079108124618204,93233900.0,2016200.0,1696500.0,960600.0,1.0,5.7,🔴 MÙA ĐÔNG,0.2546856368877526,1,2026-W34,True,True,True,0.0,1.4814814814814836,1.4814814814814836,True,142,False,False,False,MATURE,MATURE,MATURE,25.352112676056336,20.422535211267608,4.225352112676056,49.29577464788733,0.7042253521126761,54.22535211267606,-2.816901408450697,-2.816901408450697,0.35082324935528664,⚠️ YẾU DẦN
2026-08-19,OIL,🟡 TRUNG TÍNH,66.8,MUA EARLY,13400.0,1,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,4.0,4.0,0.0,1.0,1.0,1.0,⚠️ YẾU DẦN>🟡 TRUNG TÍNH>🌱 ĐANG HỒI,0.0,3.08,50.2,-0.75,3.68,-3.08,-0.77,2.31,1.56,-1.6899999999999977,5.030000000000001,0.6900000000000048,0.8133802816901409,0.7816901408450704,0.7464788732394366,-0.03169014084507049,-0.052816901408450745,-0.052816901408450745,0.014084507042253613,0.014084507042253613,-0.7407407407407418,-2.898550724637683,0.5566636799836822,1.2466943709860123,469400.0,0.4063910929877191,0.2328142049399861,92764500.0,-469400.0,2201600.0,491200.0,-1.0,5.0,🔴 MÙA ĐÔNG,-0.3077331670534922,1,2026-W34,True,True,True,2.9850746268656803,2.9850746268656803,0.746268656716409,True,142,False,False,False,MATURE,MATURE,MATURE,17.6056338028169,16.901408450704224,3.5211267605633805,59.154929577464785,2.8169014084507045,65.49295774647888,9.859154929577457,11.267605633802816,0.41152549097401303,⚠️ YẾU DẦN
2026-08-20,OIL,🟡 TRUNG TÍNH,66.3,MUA EARLY,13300.0,2,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,4.0,4.0,0.0,1.0,0.0,1.0,🟡 TRUNG TÍNH>🌱 ĐANG HỒI>🟡 TRUNG TÍNH,0.76,3.1,48.51,0.76,5.109999999999999,-1.57,0.020000000000000018,2.34,4.59,-1.6900000000000048,1.5899999999999963,1.9099999999999966,0.8169014084507042,0.7676056338028169,0.6830985915492958,-0.04929577464788737,-0.0035211267605633756,-0.0035211267605633756,0.028169014084507116,0.028169014084507116,-1.4814814814814836,-3.6231884057971064,-0.155097420097805,0.4911220249338877,725300.0,0.6581609967241676,1.5451640391989774,92039200.0,-725300.0,821500.0,501800.0,-1.0,5.3,🔴 MÙA ĐÔNG,-0.0760561432621154,1,2026-W34,True,True,True,3.007518796992481,3.007518796992481,3.007518796992481,True,142,False,False,False,MATURE,MATURE,MATURE,16.901408450704224,23.239436619718308,4.225352112676056,52.112676056338024,3.5211267605633805,59.859154929577464,-7.04225352112676,-5.633802816901415,0.35717119619123183,⚠️ YẾU DẦN
