snapshot_date,symbol,health,health_rank,price,rs5,rs10,rsi14,action,reason,saved_at,rsi_slope,ema9,ma20,ema9_ma20_slope,ema9_ma20_slope_change,dist_from_ema9_pct,obv,obv_ema9,volume,vol_ma20,volume_ratio20,dryup_ratio_5,dryup_ratio_10,near_bottom_20_pct,near_bottom_60_pct,dist_high20_pct,body_pct,total_score,E,R,O,S,RS,V,market_real,market_live,market_forecast,market_breadth,market_breadth_score,obv_status,group,pull_label,warning,status,green_2_confirm,early_green2,early_dry_green2,slope_state,market_regime,is_live_adjusted
2026-08-03,AGR,🟡 TRUNG TÍNH,1,13200.0,7.76,-2.58,42.83,👀 THEO DÕI,OBV tốt + RS mạnh + RSI cải thiện,2026-08-04T11:28:46+07:00,7.85,13191.19,13985.0,-5.68,1.88,0.07,23742300.0,23691138.0,297500.0,659425.0,,0.67,0.66,7.76,7.76,-19.02,1.93,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,ANV,🟡 TRUNG TÍNH,1,17300.0,7.13,0.87,38.4,👀 THEO DÕI,OBV tốt + Vol xác nhận + RS mạnh,2026-08-04T11:28:46+07:00,7.23,17270.54,17989.95,-4.0,2.96,0.17,42343200.0,42104151.0,532300.0,622740.0,,0.82,0.96,7.13,7.13,-18.01,0.58,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,BAF,🟡 TRUNG TÍNH,1,30950.0,7.28,4.74,73.73,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RS mạnh,2026-08-04T11:28:46+07:00,25.8,29695.54,29597.5,0.33,1.53,4.22,97949300.0,94079296.0,3451800.0,1335525.0,,1.37,1.3,7.28,8.6,2.82,4.38,10,2,2,2,1,1,2,,,,,,🟢,MUA BREAK,PULL XẤU,Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-03,BFC,🟡 TRUNG TÍNH,1,51800.0,4.75,-3.54,43.67,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,2026-08-04T11:28:46+07:00,8.94,51345.42,53347.5,-3.75,1.08,0.89,28921700.0,28621292.0,180400.0,234270.0,,1.17,0.88,5.71,5.71,-13.67,1.57,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,BSI,🟡 TRUNG TÍNH,1,28100.0,7.05,-5.86,37.18,👀 THEO DÕI,OBV tốt + RS mạnh,2026-08-04T11:28:46+07:00,8.43,28268.08,30724.9,-8.0,2.51,-0.59,21930400.0,21584641.0,360900.0,646720.0,,0.72,0.76,7.05,7.05,-24.66,0.36,3,0,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,CEO,🟡 TRUNG TÍNH,1,12000.0,11.11,0.84,39.93,👀 THEO DÕI,OBV tốt + RS mạnh + Vị trí giá tốt,2026-08-04T11:28:46+07:00,15.48,11759.93,12645.0,-7.0,2.56,2.04,298391600.0,290808571.0,8161800.0,5717045.0,,1.14,1.2,11.11,11.11,-18.37,5.26,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,False
2026-08-03,CII,🟡 TRUNG TÍNH,1,13850.0,9.49,-3.15,39.85,👀 THEO DÕI,OBV tốt + RS mạnh + Vị trí giá tốt,2026-08-04T11:28:46+07:00,14.64,13636.1,14734.95,-7.46,2.38,1.57,589528604.0,580958147.0,13993700.0,8429150.0,,0.88,1.03,9.49,9.49,-19.71,5.73,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,DGC,🟡 TRUNG TÍNH,1,39600.0,10.0,-7.91,37.24,👀 THEO DÕI,OBV tốt + RS mạnh + Vị trí giá tốt,2026-08-04T11:28:46+07:00,9.67,39298.99,42005.0,-6.44,2.64,0.77,-124011800.0,-124450880.0,593500.0,801525.0,,0.98,1.48,10.0,10.0,-16.98,1.02,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,DIG,🟡 TRUNG TÍNH,1,10650.0,9.91,-5.33,40.88,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,10.78,10479.23,11265.0,-6.98,1.11,1.63,178706600.0,170719844.0,11902800.0,9930500.0,,1.35,1.25,9.91,9.91,-16.8,5.45,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,DPG,🟡 TRUNG TÍNH,1,31000.0,19.0,9.93,48.78,👀 THEO DÕI,OBV tốt + RS mạnh + RSI cải thiện,2026-08-04T11:28:46+07:00,23.82,28562.13,29985.0,-4.75,4.98,8.54,22144885.0,21536016.0,781885.0,394654.0,,0.67,0.81,19.0,19.0,-12.92,11.91,7,1,0,2,0,2,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,DRI,🟡 TRUNG TÍNH,1,12900.0,0.78,1.57,43.83,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,3.16,12872.77,13000.0,-0.98,0.77,0.21,37802500.0,37518087.0,414100.0,399105.0,,1.04,1.2,3.2,3.2,-5.84,0.0,2,1,0,1,0,0,0,,,,,,🟢,TÍCH LŨY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-03,DXG,🟡 TRUNG TÍNH,1,10800.0,8.32,-4.85,40.81,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,14.16,10643.59,11268.5,-5.55,1.43,1.47,559089304.0,550712033.0,11680100.0,10691275.0,,1.12,1.25,8.32,8.32,-13.25,4.85,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,DXS,🟡 TRUNG TÍNH,1,5950.0,6.06,-4.65,37.44,👀 THEO DÕI,OBV tốt + Vol xác nhận + RS mạnh,2026-08-04T11:28:46+07:00,12.06,5931.52,6367.5,-6.85,1.69,0.31,46463700.0,45698023.0,1843600.0,1614505.0,,1.08,1.13,6.06,6.06,-17.59,3.48,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,FCN,🟡 TRUNG TÍNH,1,10850.0,4.33,-1.81,42.14,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,2026-08-04T11:28:46+07:00,16.5,10740.74,11002.5,-2.38,1.51,1.02,36434000.0,36054462.0,538000.0,360685.0,,1.35,1.15,4.33,4.33,-8.82,1.88,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,GAS,🟡 TRUNG TÍNH,1,69900.0,4.48,-4.38,42.44,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,6.68,69044.47,71720.0,-3.73,1.43,1.24,37689400.0,36980128.0,1150500.0,1272995.0,,0.68,1.14,8.54,8.54,-11.29,1.9,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,GEE,🟡 TRUNG TÍNH,1,67800.0,6.77,-10.79,34.72,👀 THEO DÕI,OBV tốt + Vol xác nhận,2026-08-04T11:28:46+07:00,9.09,68096.0,74120.0,-8.13,2.48,-0.43,90031100.0,89456263.0,1230900.0,1173830.0,,0.85,0.95,6.77,6.77,-23.73,0.89,4,0,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,GEG,🟡 TRUNG TÍNH,1,12250.0,2.94,-1.21,40.62,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,2026-08-04T11:28:46+07:00,4.63,12187.73,12547.5,-2.87,1.59,0.51,23439000.0,23127671.0,387300.0,241790.0,,0.75,0.93,4.7,4.7,-11.23,2.51,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,HCM,🟡 TRUNG TÍNH,1,25050.0,0.2,-2.72,52.59,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + Vol xác nhận,2026-08-04T11:28:46+07:00,-3.04,25207.52,24878.5,1.32,-0.45,-0.62,559107200.0,554487886.0,4156200.0,5774810.0,,0.74,0.9,7.6,9.01,-4.75,0.0,3,0,0,2,1,0,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | RSI chững | Giá dưới EMA9 | Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-03,HDC,🟡 TRUNG TÍNH,1,11800.0,8.26,-4.07,34.08,👀 THEO DÕI,OBV tốt + Vol xác nhận + RS mạnh,2026-08-04T11:28:46+07:00,14.55,11773.61,12842.5,-8.32,2.26,0.22,156513800.0,156003590.0,1357700.0,1349080.0,,1.16,1.24,8.26,8.26,-21.85,2.61,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,HHS,🟡 TRUNG TÍNH,1,10100.0,6.43,2.54,46.14,👀 THEO DÕI,OBV tốt + RSI cải thiện + Vị trí giá tốt,2026-08-04T11:28:46+07:00,15.54,9839.09,10240.0,-3.92,1.58,2.65,159570000.0,158579211.0,1738400.0,1039935.0,,0.74,0.95,7.45,7.45,-10.22,4.77,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,KDH,🟡 TRUNG TÍNH,1,17950.0,9.45,0.84,37.69,👀 THEO DÕI,OBV tốt + RS mạnh + Vị trí giá tốt,2026-08-04T11:28:46+07:00,15.07,17653.65,18592.5,-5.05,2.69,1.68,-21850900.0,-27005503.0,7037100.0,5047505.0,,1.04,1.17,9.45,9.45,-16.12,2.57,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,LAS,🟡 TRUNG TÍNH,1,11700.0,0.86,-5.65,27.62,👀 THEO DÕI,OBV tốt + Vol xác nhận,2026-08-04T11:28:46+07:00,4.83,11841.72,12635.0,-6.28,1.21,-1.2,-19821900.0,-19891736.0,239800.0,193630.0,,0.72,1.08,1.74,1.74,-18.18,0.0,2,0,0,2,0,0,0,,,,,,🟢,TÍCH LŨY,PULL XẤU,RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-03,MBS,🟡 TRUNG TÍNH,1,18500.0,6.32,0.0,43.81,👀 THEO DÕI,OBV tốt + RSI cải thiện + RS mạnh,2026-08-04T11:28:46+07:00,8.25,18437.91,19620.0,-6.02,1.24,0.34,-38544800.0,-42095349.0,6203100.0,9732510.0,,0.66,0.75,6.32,6.32,-18.5,2.78,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,False
2026-08-03,NHA,🟡 TRUNG TÍNH,1,8230.0,8.29,-3.29,37.76,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RS mạnh,2026-08-04T11:28:46+07:00,15.57,8155.81,8547.9,-4.59,1.97,0.91,6982000.0,6874365.0,144100.0,101550.0,,0.91,0.93,8.29,8.29,-13.37,2.88,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,NT2,🟡 TRUNG TÍNH,1,21500.0,1.9,3.37,48.37,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,2026-08-04T11:28:46+07:00,10.1,21165.53,21380.0,-1.0,1.13,1.58,14583100.0,14161756.0,894600.0,555170.0,,1.22,1.17,4.88,4.88,-5.7,1.65,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,OCB,🟡 TRUNG TÍNH,1,10350.0,3.5,0.0,46.3,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,10.35,10278.63,10585.0,-2.89,1.59,0.69,98340000.0,96966436.0,2397400.0,2551050.0,,0.7,0.82,3.5,8.15,-10.78,1.47,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,OIL,🟡 TRUNG TÍNH,1,13100.0,1.55,-5.07,44.18,👀 THEO DÕI,OBV tốt + Xu hướng giảm,2026-08-04T11:28:46+07:00,-0.39,13224.21,13530.0,-2.26,-0.73,-0.94,89998400.0,89084572.0,1148300.0,1805190.0,,0.48,0.66,3.15,3.15,-12.67,-3.68,4,0,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | RSI chững | Giá dưới EMA9 | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,False
2026-08-03,PC1,🟡 TRUNG TÍNH,1,21450.0,-0.92,4.38,51.44,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + Vol xác nhận,2026-08-04T11:28:46+07:00,-0.71,21394.32,21397.5,-0.01,0.51,0.26,128304300.0,124248250.0,1767100.0,2277415.0,,0.94,0.89,4.38,21.53,-3.81,0.7,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | RSI chững | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,PDR,🟡 TRUNG TÍNH,1,12100.0,8.52,-4.72,37.13,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,18.63,11958.08,12810.0,-6.65,1.91,1.19,239775900.0,234690037.0,7327400.0,7823700.0,,1.02,1.06,8.52,8.52,-17.41,5.22,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,PHR,🟡 TRUNG TÍNH,1,59600.0,4.56,1.88,49.15,👀 THEO DÕI,OBV tốt + RSI cải thiện + Vị trí giá tốt,2026-08-04T11:28:46+07:00,14.35,57712.31,59610.0,-3.18,1.99,3.27,16700300.0,16657284.0,550500.0,317005.0,,1.17,1.26,8.36,8.36,-8.31,4.75,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,PTB,🟡 TRUNG TÍNH,1,34150.0,7.22,-1.3,44.52,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RS mạnh,2026-08-04T11:28:46+07:00,19.69,33403.9,34447.45,-3.03,2.76,2.23,-533700.0,-567910.0,28300.0,64435.0,,0.73,1.18,7.22,7.22,-10.6,1.94,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,SAB,🟡 TRUNG TÍNH,1,44250.0,1.49,0.0,53.36,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,2026-08-04T11:28:46+07:00,15.2,43663.14,43724.0,-0.14,0.66,1.34,-9749900.0,-11190637.0,1227400.0,578940.0,,1.14,1.13,2.91,2.91,-1.78,0.8,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,SBT,🟡 TRUNG TÍNH,1,21250.0,2.66,1.92,58.01,👀 THEO DÕI,RSI cải thiện + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,20.09,21024.5,21002.5,0.1,0.98,1.07,103047500.0,103201562.0,644000.0,613010.0,,0.94,0.98,2.66,5.72,-0.7,0.0,5,2,1,0,1,1,0,,,,,,🔴,MUA EARLY,PULL XẤU,OBV gãy | Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-03,SHS,🟡 TRUNG TÍNH,1,15600.0,9.09,4.0,42.48,👀 THEO DÕI,OBV tốt + RS mạnh + RSI cải thiện,2026-08-04T11:28:46+07:00,7.06,15472.77,16445.0,-5.91,2.86,0.82,707924796.0,697101545.0,9607900.0,14932030.0,,0.71,0.89,9.09,9.09,-22.0,1.96,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,False
2026-08-03,SIP,🟡 TRUNG TÍNH,1,51000.0,9.44,8.63,66.58,👀 THEO DÕI,RSI cải thiện + RS mạnh + Vị trí giá tốt,2026-08-04T11:28:46+07:00,35.97,48269.91,48262.5,0.02,2.31,5.66,300068.0,320829.0,115768.0,77913.0,,1.04,1.16,9.44,9.44,1.59,5.05,9,2,2,0,1,2,2,,,,,,🔴,MUA EARLY,PULL XẤU,OBV gãy | Pull xấu,🟡,,,,🟡 Ổn định,,True
2026-08-03,SZC,🟡 TRUNG TÍNH,1,18650.0,8.75,-3.12,38.76,👀 THEO DÕI,OBV tốt + RS mạnh + Vị trí giá tốt,2026-08-04T11:28:46+07:00,21.66,18271.01,19372.5,-5.69,2.11,2.07,-22210400.0,-22343651.0,523500.0,344270.0,,1.17,1.07,8.75,8.75,-16.55,5.67,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,TCB,🟡 TRUNG TÍNH,1,29700.0,5.13,-0.83,42.78,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,15.82,29330.91,30612.5,-4.19,2.09,1.26,367263796.0,362495485.0,13434400.0,12706490.0,,0.96,1.05,5.13,5.13,-13.16,1.89,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,TCH,🟡 TRUNG TÍNH,1,12150.0,10.45,-3.19,40.98,👀 THEO DÕI,OBV tốt + RS mạnh + Vị trí giá tốt,2026-08-04T11:28:46+07:00,18.42,11828.52,12682.5,-6.73,1.99,2.72,151819000.0,149554270.0,7570600.0,4856270.0,,1.01,1.1,10.45,10.45,-17.35,4.74,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,TPB,🟡 TRUNG TÍNH,1,14400.0,3.6,-1.03,39.46,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,10.83,14336.53,14897.5,-3.77,1.79,0.44,419035488.0,413612394.0,11241900.0,9515250.0,,0.79,1.07,3.6,3.6,-13.51,1.05,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,TVN,🟡 TRUNG TÍNH,1,9200.0,10.84,-1.08,43.33,👀 THEO DÕI,OBV tốt + RS mạnh + RSI cải thiện,2026-08-04T11:28:46+07:00,11.66,8954.28,9735.0,-8.02,2.99,2.74,36946400.0,36559683.0,732800.0,530690.0,,0.65,0.85,10.84,10.84,-21.37,5.75,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,False
2026-08-03,TVS,🟡 TRUNG TÍNH,1,13600.0,3.42,-6.85,43.85,👀 THEO DÕI,OBV tốt + Xu hướng giảm,2026-08-04T11:28:46+07:00,1.17,13769.4,14409.95,-4.45,-0.26,-1.23,5145100.0,5080991.0,152800.0,308265.0,,0.33,0.51,3.42,6.25,-17.33,0.0,3,0,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,VCG,🟡 TRUNG TÍNH,1,15950.0,4.25,1.92,41.73,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,15.81,15743.15,16547.0,-4.86,2.13,1.31,233786500.0,233655993.0,3881300.0,3622300.0,,0.77,0.97,5.63,5.63,-15.34,2.9,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,VDS,🟡 TRUNG TÍNH,1,12150.0,8.48,-1.22,40.57,👀 THEO DÕI,OBV tốt + RS mạnh + RSI cải thiện,2026-08-04T11:28:46+07:00,9.66,12135.14,13277.5,-8.6,2.86,0.12,49639600.0,49325398.0,771100.0,1680440.0,,0.6,0.66,8.48,8.48,-26.81,2.53,4,1,0,2,0,1,0,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,VGS,🟡 TRUNG TÍNH,1,18100.0,6.47,-0.55,36.22,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RS mạnh,2026-08-04T11:28:46+07:00,11.37,17943.86,18995.0,-5.53,2.11,0.87,4769100.0,4689577.0,173200.0,127915.0,,0.94,0.97,6.47,6.47,-15.42,1.69,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,False
2026-08-03,VHC,🟡 TRUNG TÍNH,1,53400.0,0.38,-3.78,38.2,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + Vol xác nhận,2026-08-04T11:28:46+07:00,4.49,53842.25,55420.0,-2.85,0.57,-0.82,667100.0,637157.0,308000.0,218740.0,,0.67,0.96,1.52,1.52,-11.0,0.75,4,0,0,2,0,0,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,VIB,🟡 TRUNG TÍNH,1,14750.0,4.24,-1.34,41.79,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,2026-08-04T11:28:46+07:00,10.58,14665.91,15122.5,-3.02,1.65,0.57,221020693.0,215320672.0,12886789.0,7551804.0,,0.77,1.01,4.24,4.24,-11.14,1.37,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,VOS,🟡 TRUNG TÍNH,1,10900.0,5.83,1.87,42.5,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,2026-08-04T11:28:46+07:00,16.66,10789.85,11137.5,-3.12,2.92,1.02,26309000.0,25651921.0,618200.0,428705.0,,1.13,1.0,5.83,5.83,-12.1,0.46,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,VPX,🟡 TRUNG TÍNH,1,25700.0,5.33,-6.03,44.93,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,2026-08-04T11:28:46+07:00,12.62,25532.3,26427.5,-3.39,1.5,0.66,11536600.0,10977211.0,1167400.0,1415250.0,,0.93,1.06,6.42,6.42,-11.38,1.18,5,1,0,2,0,1,1,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,VSC,🟡 TRUNG TÍNH,1,14400.0,13.39,4.73,41.4,👀 THEO DÕI,OBV tốt + RS mạnh + RSI cải thiện,2026-08-04T11:28:46+07:00,19.14,13844.37,14685.0,-5.72,5.05,4.01,267085300.0,239874289.0,11846100.0,8085990.0,,1.56,1.3,13.39,13.39,-23.4,2.13,6,1,0,2,0,1,2,,,,,,🟢,MUA EARLY,PULL XẤU,RSI yếu | Slope âm | Pull xấu,🟡,,,,🔴 Yếu,,True
2026-08-03,BSR,🔴 YẾU,2,25100.0,5.91,1.83,50.1,⏳ CHỜ,OBV xấu + Thiếu mẫu xác nhận,2026-08-04T11:28:46+07:00,1.37,24804.95,24915.0,-0.44,1.44,1.19,618245300.0,623438673.0,5597800.0,9751720.0,,0.83,0.87,9.13,9.13,-8.56,0.4,2,1,0,0,0,1,0,,,,,,🔴,TÍCH LŨY,PULL XẤU,OBV gãy | RSI yếu | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-03,BVS,🔴 YẾU,2,26400.0,8.64,-6.71,42.96,⏳ CHỜ,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-04T11:28:46+07:00,7.05,26657.96,30130.0,-11.52,0.15,-0.97,4284600.0,5076564.0,785200.0,1574260.0,,0.72,0.81,8.64,8.64,-30.16,3.53,1,0,0,0,0,1,0,,,,,,🔴,THEO DÕI,PULL XẤU,OBV gãy | RSI yếu | Giá dưới EMA9 | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,False
2026-08-03,DPR,🔴 YẾU,2,36000.0,1.98,-1.91,35.77,⏳ CHỜ,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-04T11:28:46+07:00,13.68,35958.07,36830.0,-2.37,1.12,0.12,24557400.0,24717459.0,194800.0,162725.0,,0.9,1.01,2.56,2.56,-7.57,-0.14,2,1,0,0,0,1,0,,,,,,🔴,TÍCH LŨY,PULL XẤU,OBV gãy | RSI yếu | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
2026-08-03,FTS,🔴 YẾU,2,22000.0,9.45,-2.44,41.53,⏳ CHỜ,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,2026-08-04T11:28:46+07:00,10.64,21899.46,23745.0,-7.77,2.76,0.46,17137500.0,17234582.0,1089300.0,1588740.0,,0.85,0.89,9.45,9.45,-22.81,1.85,2,1,0,0,0,1,0,,,,,,🔴,TÍCH LŨY,PULL XẤU,OBV gãy | RSI yếu | Slope âm | Pull xấu,🔴,,,,🔴 Yếu,,True
