market_context_key,stock_pattern_key,pattern_key,horizon,samples,wins,leaders,avg_return_pct,median_return_pct,avg_max_gain_pct,avg_max_drawdown_pct,best_return_pct,worst_return_pct,first_seen,last_seen,win_rate_pct,leader_rate_pct,win_rate_lower_bound_pct,knowledge_score,updated_at,module_version,brain_generation,feature_version
NA|NA|<4,RECOVERING|45-50|<-2|>=5|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|45-50|<-2|>=5|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.7926023778071389,0.7926023778071389,0.7926023778071389,0.0,0.7926023778071389,0.7926023778071389,2026-07-31,2026-07-31,100.0,0.0,37.84475032253529,17.267918358483023,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|50-55|2-5|<-2|STRONG_POS|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|50-55|2-5|<-2|STRONG_POS|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.7692307692307665,0.7692307692307665,0.7692307692307665,0.0,0.7692307692307665,0.7692307692307665,2026-07-31,2026-07-31,100.0,0.0,37.84475032253529,17.260906875910113,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|55-60|5-10|>=5|STRONG_NEG|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|55-60|5-10|>=5|STRONG_NEG|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.7482993197278853,0.7482993197278853,0.7482993197278853,-1.0884353741496544,0.7482993197278853,0.7482993197278853,2026-07-29,2026-07-29,100.0,0.0,37.84475032253529,17.25462744105925,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|<45|0-2|-2-0|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|<45|0-2|-2-0|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.5773672055427337,0.5773672055427337,1.0392609699769073,0.5773672055427337,0.5773672055427337,0.5773672055427337,2026-07-29,2026-07-29,100.0,0.0,37.84475032253529,17.24953718324712,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|55-60|5-10|<-2|STRONG_POS|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|55-60|5-10|<-2|STRONG_POS|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.1988071570576455,0.1988071570576455,1.7892644135188762,-0.994035785288272,0.1988071570576455,0.1988071570576455,2026-07-27,2026-07-27,100.0,0.0,37.84475032253529,17.248825517904297,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|45-50|-2-0|>=5|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|45-50|-2-0|>=5|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.6451612903225712,0.6451612903225712,0.6451612903225712,0.0,0.6451612903225712,0.6451612903225712,2026-07-31,2026-07-31,100.0,0.0,37.84475032253529,17.22368603223765,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|45-50|-2-0|>=5|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|45-50|-2-0|>=5|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.599700149925031,0.599700149925031,0.599700149925031,0.599700149925031,0.599700149925031,0.599700149925031,2026-07-30,2026-07-30,100.0,0.0,37.84475032253529,17.210047690118394,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|55-60|0-2|0-2|POS|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|55-60|0-2|0-2|POS|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.5245901639344241,0.5245901639344241,0.5245901639344241,0.5245901639344241,0.5245901639344241,0.5245901639344241,2026-07-30,2026-07-30,100.0,0.0,37.84475032253529,17.18751469432121,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|50-55|5-10|<-2|STRONG_POS|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|50-55|5-10|<-2|STRONG_POS|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.38610038610038533,0.38610038610038533,0.7722007722007707,0.38610038610038533,0.38610038610038533,0.38610038610038533,2026-07-29,2026-07-29,100.0,0.0,37.84475032253529,17.184577799581035,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|60-65|5-10|-2-0|STRONG_POS|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|60-65|5-10|-2-0|STRONG_POS|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.5119453924914641,0.5119453924914641,0.5119453924914641,0.5119453924914641,0.5119453924914641,0.5119453924914641,2026-07-23,2026-07-23,100.0,0.0,37.84475032253529,17.18372126288832,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|50-55|-2-0|2-5|STRONG_NEG|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|50-55|-2-0|2-5|STRONG_NEG|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.50761421319796,0.50761421319796,0.50761421319796,0.50761421319796,0.50761421319796,0.50761421319796,2026-07-30,2026-07-30,100.0,0.0,37.84475032253529,17.18242190910027,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|65-70|5-10|<-2|STRONG_POS|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|65-70|5-10|<-2|STRONG_POS|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.4950495049504955,0.4950495049504955,0.4950495049504955,0.4950495049504955,0.4950495049504955,0.4950495049504955,2026-07-30,2026-07-30,100.0,0.0,37.84475032253529,17.17865249662603,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|50-55|0-2|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|50-55|0-2|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.36231884057971175,0.36231884057971175,0.7246376811594235,0.36231884057971175,0.36231884057971175,0.36231884057971175,2026-07-29,2026-07-29,100.0,0.0,37.84475032253529,17.175065181372766,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|50-55|2-5|0-2|NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|50-55|2-5|0-2|NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.4784688995215225,0.4784688995215225,0.4784688995215225,0.0,0.4784688995215225,0.4784688995215225,2026-07-31,2026-07-31,100.0,0.0,37.84475032253529,17.17367831499734,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|NA,RECOVERING|50-55|2-5|0-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|NA]::DNA[RECOVERING|50-55|2-5|0-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.4784688995215225,0.4784688995215225,0.4784688995215225,0.0,0.4784688995215225,0.4784688995215225,2026-08-01,2026-08-01,100.0,0.0,37.84475032253529,17.17367831499734,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|50-55|<-2|>=5|STRONG_NEG|POSITIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|50-55|<-2|>=5|STRONG_NEG|POSITIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.46948356807512415,0.46948356807512415,0.46948356807512415,0.46948356807512415,0.46948356807512415,0.46948356807512415,2026-07-30,2026-07-30,100.0,0.0,37.84475032253529,17.17098271556342,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|NA,NEUTRAL|50-55|-2-0|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|NA]::DNA[NEUTRAL|50-55|-2-0|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.4672897196261738,0.4672897196261738,0.4672897196261738,0.0,0.4672897196261738,0.4672897196261738,2026-08-01,2026-08-01,100.0,0.0,37.84475032253529,17.170324561028735,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.45045045045044585,0.45045045045044585,0.45045045045044585,0.0,0.45045045045044585,0.45045045045044585,2026-07-31,2026-07-31,100.0,0.0,37.84475032253529,17.165272780276016,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|55-60|0-2|0-2|STRONG_POS|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|55-60|0-2|0-2|STRONG_POS|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.42735042735042583,0.42735042735042583,0.42735042735042583,0.42735042735042583,0.42735042735042583,0.42735042735042583,2026-07-30,2026-07-30,100.0,0.0,37.84475032253529,17.15834277334601,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|NA,WEAKENING|50-55|-2-0|-2-0|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|NA]::DNA[WEAKENING|50-55|-2-0|-2-0|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.0,0.40000000000000036,0.40000000000000036,2026-08-01,2026-08-01,100.0,0.0,37.84475032253529,17.15013764514088,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,RECOVERING|50-55|2-5|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[RECOVERING|50-55|2-5|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.34965034965035446,0.34965034965035446,0.34965034965035446,0.0,0.34965034965035446,0.34965034965035446,2026-07-31,2026-07-31,100.0,0.0,37.84475032253529,17.13503275003599,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAK|50-55|0-2|2-5|STRONG_NEG|NEGATIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAK|50-55|0-2|2-5|STRONG_NEG|NEGATIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.33783783783782884,0.33783783783782884,0.33783783783782884,-0.16891891891891442,0.33783783783782884,0.33783783783782884,2026-07-29,2026-07-29,100.0,0.0,37.84475032253529,17.13148899649223,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|45-50|0-2|2-5|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|45-50|0-2|2-5|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.2989536621823552,0.2989536621823552,0.2989536621823552,-0.2989536621823663,0.2989536621823552,0.2989536621823552,2026-07-29,2026-07-29,100.0,0.0,37.84475032253529,17.11982374379559,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|50-55|-2-0|>=5|STRONG_NEG|POSITIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|50-55|-2-0|>=5|STRONG_NEG|POSITIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.273972602739736,0.273972602739736,0.273972602739736,0.273972602739736,0.273972602739736,0.273972602739736,2026-07-30,2026-07-30,100.0,0.0,37.84475032253529,17.112329425962805,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAKENING|<45|<-2|<-2|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|<-2|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.2732240437158362,0.2732240437158362,0.2732240437158362,-1.2295081967213073,0.2732240437158362,0.2732240437158362,2026-07-24,2026-07-24,100.0,0.0,37.84475032253529,17.112104858255634,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|<45|-2-0|-2-0|STRONG_NEG|POSITIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|<45|-2-0|-2-0|STRONG_NEG|POSITIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.23866348448686736,0.23866348448686736,0.23866348448686736,0.23866348448686736,0.23866348448686736,0.23866348448686736,2026-07-30,2026-07-30,100.0,0.0,37.84475032253529,17.101736690486945,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|NA,WEAK|55-60|0-2|0-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|NA]::DNA[WEAK|55-60|0-2|0-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.23529411764706687,0.23529411764706687,0.23529411764706687,0.0,0.23529411764706687,0.23529411764706687,2026-08-01,2026-08-01,100.0,0.0,37.84475032253529,17.100725880435,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|50-55|-2-0|2-5|POS|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|50-55|-2-0|2-5|POS|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.2336448598130758,0.2336448598130758,0.2336448598130758,0.0,0.2336448598130758,0.2336448598130758,2026-07-31,2026-07-31,100.0,0.0,37.84475032253529,17.100231103084806,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAKENING|<45|<-2|2-5|STRONG_NEG|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|2-5|STRONG_NEG|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,8,4,1,2.4312749523720685,0.2712477396021651,2.7015134637545333,-0.15291466194399667,17.91469194312796,-3.3333333333333326,2026-07-23,2026-07-31,50.0,12.5,29.364542863574528,17.095450625458405,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|<45|-2-0|-2-0|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|<45|-2-0|-2-0|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.20618556701030855,0.20618556701030855,0.20618556701030855,-0.20618556701030855,0.20618556701030855,0.20618556701030855,2026-07-24,2026-07-24,100.0,0.0,37.84475032253529,17.091993315243975,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAKENING|50-55|-2-0|-2-0|STRONG_POS|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAKENING|50-55|-2-0|-2-0|STRONG_POS|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,1,1,0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018,2026-07-31,2026-07-31,100.0,0.0,37.84475032253529,17.09013764514088,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,12,6,1,0.4007453743572476,0.15809523809523496,1.9364859950782103,-0.2181654969826936,5.032258064516126,-6.256517205422318,2026-07-23,2026-07-28,50.0,8.333333333333332,32.651532871340976,17.050320799816042,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,NEUTRAL|<45|<-2|>=5|STRONG_NEG|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[NEUTRAL|<45|<-2|>=5|STRONG_NEG|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,12,6,1,0.7772847399260042,0.11135857461024301,1.0039042165454806,-0.5380988739096361,5.144032921810693,-2.2522522522522515,2026-07-24,2026-07-31,50.0,8.333333333333332,32.651532871340976,17.03237049507652,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|NA,WEAKENING|<45|<-2|-2-0|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|NA]::DNA[WEAKENING|<45|<-2|-2-0|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,4,2,1,1.3314040665911797,1.2307218294791256,1.3314040665911797,-2.7029621227553537,5.343511450381677,-2.4793388429752095,2026-07-26,2026-07-26,50.0,25.0,23.024149937764673,17.01028869197146,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,VERY_WEAK|<45|<-2|-2-0|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|-2-0|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,6,3,1,-0.8446996361646734,-0.9011756876663779,1.5818036527418682,-2.681101175492005,7.641633728590258,-6.332842415316642,2026-07-24,2026-07-27,50.0,16.666666666666664,26.821147361954896,16.225423417587624,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAKENING|45-50|<-2|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAKENING|45-50|<-2|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,3,2,0,1.0917235457112724,1.2698412698412653,1.0917235457112724,0.3901907378390024,3.232323232323231,-1.2269938650306789,2026-07-23,2026-07-29,66.66666666666666,0.0,32.11826478303483,14.780736216079056,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAKENING|45-50|<-2|0-2|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAKENING|45-50|<-2|0-2|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,3,2,0,-0.3406376672168994,0.4223369310182967,0.8118446022866488,-0.48141664422299835,0.9493670886076,-2.393617021276595,2026-07-23,2026-07-30,66.66666666666666,0.0,32.11826478303483,14.466276079150958,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,VERY_WEAK|<45|<-2|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,9,4,1,-0.21855711314651755,-1.5151515151515138,1.2586758273005618,-2.019992538580512,8.358208955223878,-5.982905982905984,2026-07-23,2026-07-27,44.44444444444444,11.11111111111111,25.76255474494523,14.453083573103882,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,10,5,0,0.18734882617367887,0.0006400409626183823,0.7292098588114104,-0.7956936213544074,2.9556650246305383,-3.3033033033033066,2026-07-23,2026-07-31,50.0,0.0,31.22044448805158,14.159590770739086,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,23,10,0,-1.6184201388975499,-1.2389380530973493,0.6543944678376278,-2.061094642875302,4.92610837438423,-9.243697478991598,2026-07-23,2026-07-30,43.47826086956522,0.0,31.107646836104045,13.740196495251073,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,VERY_WEAK|<45|<-2|0-2|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|0-2|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,12,5,1,-0.19237934043401794,-1.3045149283922641,1.7187593228611797,-1.755467534842629,4.702194357366762,-5.597014925373134,2026-07-23,2026-07-28,41.66666666666667,8.333333333333332,25.53468467601555,13.707341501739645,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
NA|NA|<4,WEAK|<45|<-2|>=5|STRONG_NEG|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,CTX[NA|NA|<4]::DNA[WEAK|<45|<-2|>=5|STRONG_NEG|POSITIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],3,6,3,0,0.32487965965802096,0.4249291784702569,0.4469797817581426,0.19667453145289318,1.2693935119887145,-0.7194244604316502,2026-07-29,2026-07-30,50.0,0.0,26.821147361954896,12.17919022298712,2026-08-04T09:10:22Z,4.0.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1
