observation_id,trade_date,recorded_at,module_version,symbol,price,health_group,health_score,health_rank,action,reason,rsi14,rsi_slope,rs5,rs10,rs_spread,ema9,ma20,ema9_ma20_slope,ema9_ma20_slope_change,price_vs_ema9_pct,price_vs_ma20_pct,obv_status,volume,vol_ma20,volume_ratio20,dist_from_ema9_pct,near_bottom_20_pct,near_bottom_60_pct,dist_high20,green2,early,pull,group,sector,market_score,market_regime,ema9_slope,ma20_slope,obv,obv_ema9,volume_ratio,dryup,near_bottom20,near_bottom60,leader_score,storm_score,evolution_score,total_score,group_rank,market_live,market_forecast,breadth,brain_generation,feature_version,decision_id,decision_status,stock_pattern_key,market_context_key,p_health,p_rsi,p_rs10,p_rs_spread,p_slope,p_volume,p_obv,p_green2,p_early,p_pull,p_dryup,p_leader,p_forecast,p_breadth,p_market,pattern_key,pattern_key_v2,entry_date,entry_price,t3_target_date,t5_target_date,t10_target_date,t3_target_price,t5_target_price,t10_target_price,t3_return_pct,t5_return_pct,t10_return_pct,t3_max_gain_pct,t5_max_gain_pct,t10_max_gain_pct,t3_max_drawdown_pct,t5_max_drawdown_pct,t10_max_drawdown_pct,t3_is_win,t5_is_win,t10_is_win,t3_is_leader,t5_is_leader,t10_is_leader,completed_horizons,t3_to_t5_delta_pct,t5_to_t10_delta_pct,t3_to_t10_delta_pct,persistent_win_t5,persistent_win_t10,flash_winner,slow_burner,gain_accelerating,lifecycle_class,updated_at,snapshot_updated_at,row_hash,history_recorded_at,history_trade_date,history_run_id
404d7e87f61e7b94,2026-08-04,2026-08-05T04:13:54Z,4.0.0,GEE,71000.0,🌱 ĐANG HỒI,70.0,0.0,🟢 MUA / GIỮ,OBV tốt + Vol xác nhận + RS mạnh,41.21,8.56,11.81,0.0,11.81,68676.8,73370.0,-6.4,3.4,3.3828017612934635,-3.230203080278038,🟢,1197600.0,1155520.0,1.0364165051232346,3.38,11.81,11.81,-19.77,False,False,False,MUA EARLY,,6.6,🔴 Forecast rủi ro,,,91228700.0,89810750.0,,False,,,,,,5.0,5.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,404d7e87f61e7b94,PENDING_OUTCOME,RECOVERING|<45|0-2|>=5|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|6-8,RECOVERING,<45,0-2,>=5,STRONG_NEG,1.0-1.2,POSITIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,6-8,CTX[NA|NA|6-8]::DNA[RECOVERING|<45|0-2|>=5|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|6-8]::DNA[RECOVERING|<45|0-2|>=5|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-04,71000.0,2026-08-07,,,67100.0,,,-5.4929577464788775,,,-3.0985915492957705,,,-5.4929577464788775,,,False,False,False,False,,,1.0,,,,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,b61a525f8d7416583ccbc5df569255add68e6000,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
4941530a238890d4,2026-08-05,2026-08-06T07:10:13Z,4.0.0,GEE,68800.0,🟡 TRUNG TÍNH,67.3,1.0,👀 THEO DÕI,OBV tốt + Vol xác nhận + RS mạnh,37.76,5.2,8.18,3.3,4.88,68541.44,72520.0,-5.49,3.47,0.377231642638387,-5.129619415333697,🟢,1193965.0,1176993.0,1.0144197968891913,0.38,8.35,8.35,-21.37,False,False,False,MUA EARLY,,4.9,🔴 Forecast rủi ro,,,90034735.0,89855547.0,,False,,,,,,3.0,5.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,4941530a238890d4,PENDING_OUTCOME,NEUTRAL|<45|2-5|2-5|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|4-6,NEUTRAL,<45,2-5,2-5,STRONG_NEG,1.0-1.2,POSITIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,4-6,CTX[NA|NA|4-6]::DNA[NEUTRAL|<45|2-5|2-5|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|4-6]::DNA[NEUTRAL|<45|2-5|2-5|STRONG_NEG|POSITIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-05,68800.0,2026-08-08,,,67100.0,,,-2.470930232558144,,,-1.4534883720930258,,,-2.470930232558144,,,False,False,False,False,,,1.0,,,,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,b0d26022a21b88c2fea5dcf417a6b610232dfb01,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
a97c593c32ea48a0,2026-08-06,2026-08-07T05:42:39Z,4.0.0,GEE,67800.0,🔴 YẾU,41.0,2.0,⏳ CHỜ,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,36.36,1.64,1.35,-4.78,6.130000000000001,68569.15,71915.0,-4.65,3.47,-1.121714356966641,-5.722032955572553,🔴,1083300.0,1156915.0,0.9363695690694648,-1.12,6.77,6.77,-20.14,False,False,False,THEO DÕI,,6.1,🔴 Forecast rủi ro,,,89086800.0,89723456.0,,False,,,,,,1.0,7.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,a97c593c32ea48a0,PENDING_OUTCOME,WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|6-8,WEAK,<45,<-2,>=5,STRONG_NEG,0.7-1.0,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,6-8,CTX[NA|NA|6-8]::DNA[WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|6-8]::DNA[WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T02:12:42Z,96f01f8be4a60e26392a16158889d51e53bd3fbd,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
9e6de8e894c7595f,2026-08-07,2026-08-09T02:12:06Z,4.0.0,GEE,67100.0,⚠️ YẾU DẦN,33.8,3.0,🟠 HẠN CHẾ / GIẢM,OBV xấu + RSI yếu + Xu hướng giảm,35.43,-3.9,0.45,-1.18,1.63,68291.32,71270.0,-4.18,2.43,-1.7444676717333962,-5.8509891960151545,🔴,754200.0,1156200.0,0.6523092890503374,-1.74,5.67,5.67,-20.31,False,False,False,THEO DÕI,,6.8,🔴 Forecast rủi ro,,,88332600.0,89445285.0,,False,,,,,,1.0,7.0,,1.6,31.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,9e6de8e894c7595f,PENDING_OUTCOME,WEAKENING|<45|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,<4|20-40|6-8,WEAKENING,<45,-2-0,0-2,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,<4,20-40,6-8,CTX[<4|20-40|6-8]::DNA[WEAKENING|<45|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[<4|20-40|6-8]::DNA[WEAKENING|<45|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T02:12:42Z,b244a09c9bf39d49c559615bf5d7aae84cf31d25,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
1f12ec8a8a4b266c,2026-08-08,2026-08-08T12:16:35Z,4.0.0,GEE,67100.0,⚠️ YẾU DẦN,,,🟠 HẠN CHẾ / GIẢM,,35.43,,0.45,-1.18,1.63,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,False,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,1f12ec8a8a4b266c,PENDING_OUTCOME,WEAKENING|<45|-2-0|0-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|NA,WEAKENING,<45,-2-0,0-2,NA,NA,NEUTRAL,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,NA,CTX[NA|NA|NA]::DNA[WEAKENING|<45|-2-0|0-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|NA]::DNA[WEAKENING|<45|-2-0|0-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T02:12:42Z,ba969765155269fd2d49c6e5920f8269191dd43a,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
1aaa28396789a05f,2026-07-23,2026-07-24T03:05:42Z,4.0.0,GEG,12000.0,⛔ RẤT YẾU,25.5,4.0,🔴 TRÁNH / BÁN,OBV xấu + Xu hướng giảm + RS yếu,31.39,0.34,-6.98,-10.78,3.799999999999999,12473.83,13180.0,-5.36,-2.06,-3.798592733747375,-8.952959028831565,🔴,308000.0,353025.0,0.8724594575454996,-3.8,2.56,2.56,-18.37,False,False,False,THEO DÕI,,0.7,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,1aaa28396789a05f,PENDING_OUTCOME,VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,VERY_WEAK,<45,<-2,2-5,STRONG_NEG,0.7-1.0,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-23,12000.0,2026-07-27,2026-07-29,2026-08-03,11900.0,12100.0,12250.0,-0.8333333333333304,0.8333333333333304,2.083333333333326,-0.4166666666666652,0.8333333333333304,2.083333333333326,-0.8333333333333304,-0.8333333333333304,-0.8333333333333304,False,True,True,False,False,False,3.0,1.6666666666666607,1.2499999999999956,2.9166666666666563,False,False,False,True,False,SLOW_BURNER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,d63c1c8aec61ce262e3cf86c1ae87ff9859ebca8,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
eabd125718688b24,2026-07-24,2026-07-27T01:59:59Z,4.0.0,GEG,11950.0,⛔ RẤT YẾU,24.6,4.0,🔴 TRÁNH / BÁN,OBV xấu + Xu hướng giảm + RS yếu,31.41,3.28,-6.64,-9.47,2.830000000000001,12377.06,13095.0,-5.48,-1.5,-3.4504155267890746,-8.743795341733485,🔴,152200.0,346710.0,0.4389835885898878,-3.45,2.14,2.14,-18.71,False,False,False,THEO DÕI,,1.1,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,eabd125718688b24,PENDING_OUTCOME,VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,VERY_WEAK,<45,<-2,2-5,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[VERY_WEAK|<45|<-2|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-24,11950.0,2026-07-28,2026-07-30,2026-08-04,12000.0,12100.0,12250.0,0.4184100418409997,1.2552301255230214,2.5104602510460206,0.4184100418409997,1.2552301255230214,2.5104602510460206,-0.4184100418409997,-0.4184100418409997,-0.4184100418409997,True,True,True,False,False,False,3.0,0.8368200836820217,1.2552301255229992,2.092050209205021,True,True,False,False,True,STRONG_RUNNER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,b926f42013df6a627a735642cf3f380f7024668b,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
c59e1f287c2a9709,2026-07-26,2026-07-26T03:16:55Z,4.0.0,GEG,11950.0,⛔ RẤT YẾU,,,🔴 TRÁNH / BÁN,,31.41,,-6.64,-9.47,2.830000000000001,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,c59e1f287c2a9709,PENDING_OUTCOME,VERY_WEAK|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|NA,VERY_WEAK,<45,<-2,2-5,NA,NA,NEUTRAL,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,NA,CTX[NA|NA|NA]::DNA[VERY_WEAK|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|NA]::DNA[VERY_WEAK|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-26,11950.0,2026-07-29,2026-07-31,2026-08-05,12100.0,12100.0,12100.0,1.2552301255230214,1.2552301255230214,1.2552301255230214,1.2552301255230214,1.2552301255230214,2.5104602510460206,-0.4184100418409997,-0.4184100418409997,-0.4184100418409997,True,True,True,False,False,False,3.0,0.0,0.0,0.0,True,True,False,False,False,PERSISTENT_WINNER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,bc22b650d4cb2131b36a4dbff07eda77d0e27465,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
654131b8e078a120,2026-07-27,2026-07-28T05:01:29Z,4.0.0,GEG,11900.0,⚠️ YẾU DẦN,28.8,3.0,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,30.84,7.06,-4.03,-8.46,4.430000000000001,12281.65,13000.0,-5.53,-0.53,-3.107481486608066,-8.461538461538465,🔴,142400.0,317615.0,0.4483415455819152,-3.11,1.71,1.71,-19.05,False,False,False,THEO DÕI,,0.6,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,654131b8e078a120,PENDING_OUTCOME,WEAKENING|<45|<-2|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,WEAKENING,<45,<-2,2-5,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-27,11900.0,2026-07-30,2026-08-01,2026-08-06,12100.0,12100.0,12150.0,1.680672268907557,1.680672268907557,2.1008403361344463,1.680672268907557,1.680672268907557,2.941176470588225,0.8403361344537785,0.8403361344537785,0.8403361344537785,True,True,True,False,False,False,3.0,0.0,0.42016806722688926,0.42016806722688926,True,True,False,False,False,PERSISTENT_WINNER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,7e6660e50d1b86abb06368e3d160e7303bb85841,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
bde8a6bc3dc22505,2026-07-28,2026-07-29T04:52:01Z,4.0.0,GEG,12000.0,⚠️ YẾU DẦN,32.8,3.0,🟠 HẠN CHẾ / GIẢM,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,33.42,0.91,-1.23,-8.4,7.17,12225.32,12865.0,-4.97,0.33,-1.8430601407570468,-6.723668869024491,🔴,160600.0,268055.0,0.5991307754005708,-1.84,2.56,2.56,-18.37,False,False,False,THEO DÕI,,0.9,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,bde8a6bc3dc22505,PENDING_OUTCOME,WEAKENING|<45|<-2|>=5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,WEAKENING,<45,<-2,>=5,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|>=5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|>=5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-28,12000.0,2026-07-31,2026-08-02,2026-08-07,12100.0,12100.0,12100.0,0.8333333333333304,0.8333333333333304,0.8333333333333304,0.8333333333333304,0.8333333333333304,2.083333333333326,0.8333333333333304,0.8333333333333304,0.8333333333333304,True,True,True,False,False,False,3.0,0.0,0.0,0.0,True,True,False,False,False,PERSISTENT_WINNER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,d60ae580b17686fe8b4b75f56ebe4ec54d8eb1f5,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
3544b68599bf9567,2026-07-29,2026-07-30T05:35:47Z,4.0.0,GEG,12100.0,🔴 YẾU,42.2,2.0,⏳ CHỜ,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,36.0,4.59,3.42,-7.63,11.05,12200.26,12770.0,-4.46,1.02,-0.8217857652213945,-5.24667188723571,🔴,229272.0,247179.0,0.9275545252630684,-0.82,3.42,3.42,-16.55,False,False,False,TÍCH LŨY,,2.7,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,3544b68599bf9567,PENDING_OUTCOME,WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,WEAK,<45,<-2,>=5,STRONG_NEG,0.7-1.0,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-29,12100.0,2026-08-01,2026-08-03,2026-08-08,12100.0,12250.0,12100.0,0.0,1.2396694214876103,0.0,0.0,1.2396694214876103,1.2396694214876103,0.0,0.0,0.0,False,True,False,False,False,False,3.0,1.2396694214876103,-1.2396694214876103,0.0,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,1118d32af1b49a42e728a7b11f8bc7eda66436b5,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
fa7ca733684eccf2,2026-07-30,2026-07-31T07:28:04Z,4.0.0,GEG,12100.0,🔴 YẾU,40.6,2.0,⏳ CHỜ,OBV xấu + Xu hướng giảm + Thiếu mẫu xác nhận,36.0,5.16,0.41,-6.2,6.61,12180.2,12685.0,-3.98,1.55,-0.6584456741268729,-4.611746156878205,🔴,329000.0,245345.0,1.3409688397970203,-0.66,3.42,3.42,-13.57,False,False,False,TÍCH LŨY,,3.8,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,fa7ca733684eccf2,PENDING_OUTCOME,WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,WEAK,<45,<-2,>=5,STRONG_NEG,1.2-1.5,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[WEAK|<45|<-2|>=5|STRONG_NEG|NEGATIVE|1.2-1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-30,12100.0,2026-08-02,2026-08-04,,12100.0,12250.0,,0.0,1.2396694214876103,,0.0,1.2396694214876103,,0.0,0.0,,False,True,False,False,False,,2.0,1.2396694214876103,,,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,9be4f2e47c95f47744d14f2c38c609d065c8aac4,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
33e2a98369b20ec0,2026-07-31,2026-08-02T15:42:18Z,4.0.0,GEG,12100.0,🟡 TRUNG TÍNH,58.8,1.0,👀 THEO DÕI,OBV tốt + Vị trí giá tốt,36.5,3.08,1.26,-5.47,6.73,12172.16,12607.5,-3.45,1.52,-0.5928282244071714,-4.025381717231802,🟢,163900.0,242045.0,0.677146811543308,-0.59,3.42,3.42,-12.95,False,False,False,MUA EARLY,,3.0,🔴 Forecast rủi ro,,,23051700.0,23049839.0,,False,,,,,,3.0,5.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,33e2a98369b20ec0,PENDING_OUTCOME,NEUTRAL|<45|<-2|>=5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,NEUTRAL,<45,<-2,>=5,STRONG_NEG,<0.7,POSITIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[NEUTRAL|<45|<-2|>=5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[NEUTRAL|<45|<-2|>=5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-31,12100.0,2026-08-03,2026-08-05,,12250.0,12100.0,,1.2396694214876103,0.0,,1.2396694214876103,1.2396694214876103,,0.0,0.0,,True,False,False,False,False,,2.0,-1.2396694214876103,,,False,False,True,False,False,FLASH_WINNER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,3ba281ea9af76fe3221229f83434b67687df1376,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
c8fff1d3414301c8,2026-08-01,2026-08-01T07:04:20Z,4.0.0,GEG,12100.0,🟡 TRUNG TÍNH,,,👀 THEO DÕI,,36.5,,1.26,-5.47,6.73,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,False,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,c8fff1d3414301c8,PENDING_OUTCOME,NEUTRAL|<45|<-2|>=5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|NA,NEUTRAL,<45,<-2,>=5,NA,NA,NEUTRAL,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,NA,CTX[NA|NA|NA]::DNA[NEUTRAL|<45|<-2|>=5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|NA]::DNA[NEUTRAL|<45|<-2|>=5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-01,12100.0,2026-08-04,2026-08-06,,12250.0,12150.0,,1.2396694214876103,0.4132231404958775,,1.2396694214876103,1.2396694214876103,,0.0,0.0,,True,True,False,False,False,,2.0,-0.8264462809917328,,,True,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,156f7e696efb8fa1f4080a95d0ad051ec2d3d4d4,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
3bfc927d42ff8d98,2026-08-02,2026-08-02T15:41:56Z,4.0.0,GEG,12100.0,🟡 TRUNG TÍNH,,,👀 THEO DÕI,,36.5,,1.26,-5.47,6.73,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,False,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,3bfc927d42ff8d98,PENDING_OUTCOME,NEUTRAL|<45|<-2|>=5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|NA,NEUTRAL,<45,<-2,>=5,NA,NA,NEUTRAL,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,NA,CTX[NA|NA|NA]::DNA[NEUTRAL|<45|<-2|>=5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|NA]::DNA[NEUTRAL|<45|<-2|>=5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-02,12100.0,2026-08-05,2026-08-07,,12100.0,12100.0,,0.0,0.0,,1.2396694214876103,1.2396694214876103,,0.0,0.0,,False,False,False,False,False,,2.0,0.0,,,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,511d41cb60a2795c5b38d593e9545c3d10318e7f,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
