trade_date,horizon,mature_trade_date,xs_mean_return,xs_median_return,xs_positive_share,n_common,mfe,mae,mfe_mae_basis,vni_return,rsi50_share_change,label_up,label_strong_up,label_down,label_recover_weak,label_fail_strong,thresholds_version,outcome_schema_version,t0_feature_hash,created_at,outcome_hash
2026-08-11,5,2026-08-18,-2.580405375689196,-2.873658133773743,20.422535211267608,142,0.3682445736588988,-2.580405375689196,equal_weight_universe_path,,-0.232394366197183,0,0,1,,,forecast_label_thresholds_v1,forecast_outcomes_v1,2865ba0670dc0f50a9d3fc2cec3d2c1765b3aa50ffbfef907c31c25c9bc9f060,2026-08-24T14:19:11Z,0dd39e826176aa3fb31bfc0710624865bdce7683298cecd08a26456894fc477f
2026-08-12,3,2026-08-17,-2.229889741924154,-2.597512004717639,16.19718309859155,142,-1.2125417195638877,-2.616588168753111,equal_weight_universe_path,,-0.2323943661971831,0,0,1,,,forecast_label_thresholds_v1,forecast_outcomes_v1,fd66b7b91cbcbd1ae8c71de1891f5fb26fde7af22b4d10410caf845c3e6301cb,2026-08-24T14:19:11Z,fe54804632571719bc2a960c7109e7131ed2eac2ab50c7f6d6e4f84a41c9e319
2026-08-12,5,2026-08-19,-3.070034831213249,-3.1664801969120635,18.30985915492958,142,-1.2125417195638877,-3.070034831213249,equal_weight_universe_path,,-0.2816901408450705,0,0,1,,,forecast_label_thresholds_v1,forecast_outcomes_v1,fd66b7b91cbcbd1ae8c71de1891f5fb26fde7af22b4d10410caf845c3e6301cb,2026-08-24T14:19:11Z,1a331ca2501c572830a7c13b13ce202d534bdd1a977145e3dbe4dd5ec80a67dd
2026-08-13,3,2026-08-18,-1.746466458973046,-1.775026775026778,22.53521126760564,142,-1.0298352038497,-1.746466458973046,equal_weight_universe_path,-1.903569830598717,-0.1338028169014083,0,0,1,,,forecast_label_thresholds_v1,forecast_outcomes_v1,0b38d4a44151182c2f9e939b6c47fa6eefdd99fe0a429f2da621ef4557eb4c12,2026-08-24T14:19:11Z,60c27c72dcec78e7522ae3e6d06245b231301bcd6407ffe6a9b03b9910ecaf85
2026-08-13,5,2026-08-20,-1.312581212670608,-1.4015715221144087,29.577464788732392,142,-1.0298352038497,-1.88029244195792,equal_weight_universe_path,-1.777835673385708,-0.0704225352112675,0,0,1,0.0,0.0,forecast_label_thresholds_v1,forecast_outcomes_v1,0b38d4a44151182c2f9e939b6c47fa6eefdd99fe0a429f2da621ef4557eb4c12,2026-08-24T14:19:12Z,86a3b5edc29d7ba8d7ce649bfce780468550c5984aef9132268538a3964b9c77
2026-08-14,3,2026-08-19,-0.4656302895260182,-0.4566305254378622,36.61971830985916,142,0.3970886001602167,-0.4656302895260182,equal_weight_universe_path,-0.1382237953131082,-0.0211267605633803,0,0,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,64297c20855aea2ff388a530b8a4df8df528e99e430ac175b80b183c490a1f31,2026-08-24T14:19:12Z,99622f1e2991a054c2c83732ac90675770e283b88e35b30ddb1bce24ccd87e1a
2026-08-14,5,2026-08-21,2.143317860938865,2.1770623197628014,81.69014084507043,142,2.143317860938865,-0.4656302895260182,equal_weight_universe_path,2.257848104194138,0.3239436619718309,1,1,0,1.0,0.0,forecast_label_thresholds_v1,forecast_outcomes_v1,64297c20855aea2ff388a530b8a4df8df528e99e430ac175b80b183c490a1f31,2026-08-24T14:19:12Z,e25088c6f911ee08ebfcd2e7b9a270fa18f11191edb0394a891a7adc03afb397
2026-08-17,3,2026-08-20,-0.2856881257127099,-0.3014783335149429,39.436619718309856,142,-0.2856881257127099,-0.8593066808162888,equal_weight_universe_path,0.3924837622868216,0.0070422535211268,0,0,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,57d65605112c0d3b8e53f1c80d32aa8d1fa593e7f2fece0af702069929374136,2026-08-24T14:19:12Z,3bed48ddedc41e73f5b5beec72a0891ddb3f7c320d5021d5ff59e4bc05d54984
2026-08-17,5,2026-08-24,2.6017696163757904,2.433333333333343,81.69014084507043,142,2.6017696163757904,-0.8593066808162888,equal_weight_universe_path,3.549720398735712,0.3732394366197183,1,1,0,0.0,0.0,forecast_label_thresholds_v1,forecast_outcomes_v1,57d65605112c0d3b8e53f1c80d32aa8d1fa593e7f2fece0af702069929374136,2026-08-24T14:19:12Z,3618a7142edf8ac2c32441cd1eb04cd2f2bac86026a40cd773df3e1f463bcaf6
2026-08-18,3,2026-08-21,2.481378144581342,2.4387688055102386,86.61971830985915,142,2.481378144581342,-0.136204753317088,equal_weight_universe_path,2.0842715442084936,0.352112676056338,1,1,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,aeef3d8c7cf5a082a14dbb3516b72c32f45d8d38917baad077541f3b8856ac09,2026-08-24T14:19:12Z,651359dac586516b5e3f5871be1902c47141ec645d14fd05e72caeb08659622e
2026-08-19,3,2026-08-24,3.4910753408281323,2.7794572081149993,94.36619718309859,142,3.4910753408281323,0.5785904212479238,equal_weight_universe_path,3.595897352738464,0.4225352112676056,1,1,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,abc1d97418db3fd8c74efb4ea2d8a96c82562a9e48eb880a7aa8ae66537fe129,2026-08-24T14:19:12Z,0ae210695aed1d8312080d7163819922007830f41472354eb3f8ef07af22aff5
